hromada_code,hromada_center_code,hromada_type,hromada,hromada_center,oblast_name,raion_name,lat_center,lon_center,ttime,key,n_settlements,square
UA65040010000061104,UA65040010010040633,міська,Генічеська,Генічеськ,Херсонська,Генічеський,46.1661695,34.8088828,451,Херсонська Генічеський Генічеська міська,68,2497.1
UA65040030000056170,UA65040030010022975,селищна,Іванівська,Іванівка,Херсонська,Генічеський,46.70837,34.54479,361.1,Херсонська Генічеський Іванівська селищна,28,1119.3
UA65040050000029613,UA65040050010011350,селищна,Нижньосірогозька,Нижні Сірогози,Херсонська,Генічеський,46.8457,34.37725,362.7,Херсонська Генічеський Нижньосірогозька селищна,25,1207.8
UA65040070000086673,UA65040070010074923,селищна,Новотроїцька,Новотроїцьке,Херсонська,Генічеський,46.3558121,34.3363579,352.9,Херсонська Генічеський Новотроїцька селищна,44,2296.3
UA65060010000033335,UA65060010010039556,селищна,Асканія-Нова,Асканія-Нова,Херсонська,Каховський,46.4511096,33.8685565,253.6,Херсонська Каховський Асканія-Нова селищна,9,400.4
UA65060030000075716,UA65060030010012132,селищна,Великолепетиська,Велика Лепетиха,Херсонська,Каховський,47.178599,33.9428266,329.7,Херсонська Каховський Великолепетиська селищна,8,630.5
UA65060050000022914,UA65060050010099394,селищна,Верхньорогачицька,Верхній Рогачик,Херсонська,Каховський,47.2569402,34.3339303,358.8,Херсонська Каховський Верхньорогачицька селищна,21,914.3
UA65060070000037346,UA65060070010078402,селищна,Горностаївська,Горностаївка,Херсонська,Каховський,47.00706,33.7317445,307.9,Херсонська Каховський Горностаївська селищна,20,757.2
UA65060090000037720,UA65060090010025674,сільська,Зеленопідська,Зелений Під,Херсонська,Каховський,46.6776024,33.7825062,253.9,Херсонська Каховський Зеленопідська сільська,17,491.5
UA65060110000017055,UA65060110010021041,міська,Каховська,Каховка,Херсонська,Каховський,46.8054626,33.4817825,284.8,Херсонська Каховський Каховська міська,5,195.4
UA65060130000026961,UA65060130010060241,сільська,Костянтинівська,Костянтинівка,Херсонська,Каховський,46.83025,33.86639,286.4,Херсонська Каховський Костянтинівська сільська,9,259.4
UA65060150000054200,UA65060150010078664,селищна,Любимівська,Любимівка,Херсонська,Каховський,46.8115514,33.5646046,265.1,Херсонська Каховський Любимівська селищна,6,234.6
UA65060170000032937,UA65060170010075325,міська,Новокаховська,Нова Каховка,Херсонська,Каховський,46.7583404,33.3566678,249.2,Херсонська Каховський Новокаховська міська,11,241
UA65060190000091058,UA65060190010016416,сільська,Присиваська,Григорівка,Херсонська,Каховський,46.28986,33.73524,232.7,Херсонська Каховський Присиваська сільська,5,398.7
UA65060210000049771,UA65060210010083832,сільська,Рубанівська,Рубанівка,Херсонська,Каховський,47.002258,34.15546,348.8,Херсонська Каховський Рубанівська сільська,5,368.7
UA65060230000076026,UA65060230010081833,сільська,Тавричанська,Тавричанка,Херсонська,Каховський,46.5515874,33.8199563,243,Херсонська Каховський Тавричанська сільська,11,332.6
UA65060250000073379,UA65060250010044738,міська,Таврійська,Таврійськ,Херсонська,Каховський,46.7550442,33.4248309,244.9,Херсонська Каховський Таврійська міська,8,250.7
UA65060270000020124,UA65060270010031477,сільська,Хрестівська,Хрестівка,Херсонська,Каховський,46.402821,33.717041,235.2,Херсонська Каховський Хрестівська сільська,9,274.6
UA65060290000041992,UA65060290010083205,селищна,Чаплинська,Чаплинка,Херсонська,Каховський,46.3617756,33.5380219,208.5,Херсонська Каховський Чаплинська селищна,18,646.2
UA65080010000062554,UA65080010010013977,сільська,Бехтерська,Бехтери,Херсонська,Скадовський,46.2458348,32.2929002,143.4,Херсонська Скадовський Бехтерська сільська,15,523.3
UA65080030000058401,UA65080030010035864,міська,Голопристанська,Гола Пристань,Херсонська,Скадовський,46.5320381,32.5345028,127.4,Херсонська Скадовський Голопристанська міська,14,927.9
UA65080050000077041,UA65080050010021854,сільська,Долматівська,Долматівка,Херсонська,Скадовський,46.215474,32.4573135,123.1,Херсонська Скадовський Долматівська сільська,8,274.8
UA65080070000011930,UA65080070010032201,селищна,Каланчацька,Каланчак,Херсонська,Скадовський,46.257184,33.2843632,161,Херсонська Скадовський Каланчацька селищна,15,723.7
UA65080090000034188,UA65080090010077121,селищна,Лазурненська,Лазурне,Херсонська,Скадовський,46.0861011,32.5275975,145.1,Херсонська Скадовський Лазурненська селищна,7,191.8
UA65080110000032706,UA65080110010067645,селищна,Мирненська,Мирне,Херсонська,Скадовський,46.246253,33.4684744,183.2,Херсонська Скадовський Мирненська селищна,7,181.6
UA65080130000090391,UA65080130010011997,сільська,Новомиколаївська,Новомиколаївка,Херсонська,Скадовський,46.22635,32.73582,152.8,Херсонська Скадовський Новомиколаївська сільська,7,242
UA65080150000042499,UA65080150010023642,міська,Скадовська,Скадовськ,Херсонська,Скадовський,46.1203932,32.910339,123.6,Херсонська Скадовський Скадовська міська,28,776.3
UA65080170000067222,UA65080170010099065,сільська,Чулаківська,Чулаківка,Херсонська,Скадовський,46.361961,32.358509,127.6,Херсонська Скадовський Чулаківська сільська,13,1413.6
UA65100010000048953,UA65100010010090594,селищна,Білозерська,Білозерка,Херсонська,Херсонський,46.63078,32.44537,97.7,Херсонська Херсонський Білозерська селищна,25,407.5
UA65100030000028786,UA65100030010071729,сільська,Великокопанівська,Великі Копані,Херсонська,Херсонський,46.488186,32.978374,198.1,Херсонська Херсонський Великокопанівська сільська,3,112.8
UA65100050000017921,UA65100050010037227,сільська,Виноградівська,Виноградове,Херсонська,Херсонський,46.371922,32.939411,95.8,Херсонська Херсонський Виноградівська сільська,7,362.1
UA65100070000064512,UA65100070010084602,сільська,Дар’ївська,Дар’ївка,Херсонська,Херсонський,46.7482855,32.7930469,345.4,Херсонська Херсонський Дар’ївська сільська,15,442
UA65100090000097337,UA65100090010083425,сільська,Музиківська,Музиківка,Херсонська,Херсонський,46.752075,32.556637,48.1,Херсонська Херсонський Музиківська сільська,5,126.8
UA65100110000015344,UA65100110010019482,міська,Олешківська,Олешки,Херсонська,Херсонський,46.6260908,32.7220187,72.4,Херсонська Херсонський Олешківська міська,13,799.2
UA65100130000084882,UA65100130010098730,сільська,Станіславська,Станіслав,Херсонська,Херсонський,46.5798817,32.1491826,95.8,Херсонська Херсонський Станіславська сільська,4,412.3
UA65100150000057191,UA65100150010064384,міська,Херсонська,Херсон,Херсонська,Херсонський,46.6412644,32.625794,0,Херсонська Херсонський Херсонська міська,16,452.6
UA65100170000014054,UA65100170010020440,сільська,Чорнобаївська,Чорнобаївка,Херсонська,Херсонський,46.6926512,32.5455178,25.4,Херсонська Херсонський Чорнобаївська сільська,10,241.9
UA65100190000073217,UA65100190010037933,сільська,Ювілейна,Ювілейне,Херсонська,Херсонський,46.48584,33.212002,191.9,Херсонська Херсонський Ювілейна сільська,8,484.7
UA68020010000017180,UA68020010010091918,сільська,Гуківська,Гуків,Хмельницька,Кам’янець-Подільський,48.847858,26.238096,166.1,Хмельницька Кам’янець-Подільський Гуківська сільська,8,95.4
UA68020030000032574,UA68020030010035532,сільська,Гуменецька,Гуменці,Хмельницька,Кам’янець-Подільський,48.75877595,26.6191037579288,169,Хмельницька Кам’янець-Подільський Гуменецька сільська,23,285.3
UA68020050000040518,UA68020050010075833,міська,Дунаєвецька,Дунаївці,Хмельницька,Кам’янець-Подільський,48.886649,26.8476798,72.5,Хмельницька Кам’янець-Подільський Дунаєвецька міська,51,661.2
UA68020070000084437,UA68020070010046973,сільська,Жванецька,Жванець,Хмельницька,Кам’янець-Подільський,48.550991,26.488041,166.9,Хмельницька Кам’янець-Подільський Жванецька сільська,23,249.6
UA68020090000037732,UA68020090010060988,селищна,Закупненська,Закупне,Хмельницька,Кам’янець-Подільський,49.1205929,26.3381922,288.4,Хмельницька Кам’янець-Подільський Закупненська селищна,14,177.5
UA68020110000071202,UA68020110010097898,міська,Кам’янець-Подільська,Кам’янець-Подільський,Хмельницька,Кам’янець-Подільський,48.6879663,26.6019747,169,Хмельницька Кам’янець-Подільський Кам’янець-Подільська міська,13,175.3
UA68020130000052994,UA68020130010057096,сільська,Китайгородська,Китайгород,Хмельницька,Кам’янець-Подільський,48.646431,26.797029,178,Хмельницька Кам’янець-Подільський Китайгородська сільська,13,189.3
UA68020150000089666,UA68020150010069683,сільська,Маківська,Маків,Хмельницька,Кам’янець-Подільський,48.795036,26.691282,236.5,Хмельницька Кам’янець-Подільський Маківська сільська,8,106
UA68020170000033495,UA68020170010098306,селищна,Новодунаєвецька,Дунаївці,Хмельницька,Кам’янець-Подільський,49.02305,26.84338,58.8,Хмельницька Кам’янець-Подільський Новодунаєвецька селищна,18,256.2
UA68020190000052031,UA68020190010042454,селищна,Новоушицька,Нова Ушиця,Хмельницька,Кам’янець-Подільський,48.83062,27.26678,75,Хмельницька Кам’янець-Подільський Новоушицька селищна,59,851.7
UA68020210000024765,UA68020210010022399,сільська,Орининська,Оринин,Хмельницька,Кам’янець-Подільський,48.7600952,26.3885598,172.7,Хмельницька Кам’янець-Подільський Орининська сільська,17,231.3
UA68020230000069135,UA68020230010034744,сільська,Слобідсько-Кульчієвецька,Слобідка-Кульчієвецька,Хмельницька,Кам’янець-Подільський,48.66222,26.645969,232.1,Хмельницька Кам’янець-Подільський Слобідсько-Кульчієвецька сільська,23,253.5
UA68020250000080044,UA68020250010018971,селищна,Смотрицька,Смотрич,Хмельницька,Кам’янець-Подільський,48.94993,26.55808,365.1,Хмельницька Кам’янець-Подільський Смотрицька селищна,9,156.1
UA68020270000040572,UA68020270010013920,селищна,Староушицька,Стара Ушиця,Хмельницька,Кам’янець-Подільський,48.5970533,27.0742366,143.2,Хмельницька Кам’янець-Подільський Староушицька селищна,13,215.6
UA68020290000026103,UA68020290010030473,селищна,Чемеровецька,Чемерівці,Хмельницька,Кам’янець-Подільський,49.0087176,26.3405624,349.1,Хмельницька Кам’янець-Подільський Чемеровецька селищна,46,620.5
UA68040010000025276,UA68040010010057514,селищна,Антонінська,Антоніни,Хмельницька,Хмельницький,49.81029,26.86466,49.9,Хмельницька Хмельницький Антонінська селищна,34,392.7
UA68040030000027335,UA68040030010028083,селищна,Війтовецька,Війтівці,Хмельницька,Хмельницький,49.4932735,26.4448161,110,Хмельницька Хмельницький Війтовецька селищна,19,269.7
UA68040050000052367,UA68040050010054032,селищна,Віньковецька,Віньківці,Хмельницька,Хмельницький,49.0347398,27.2320952,41.3,Хмельницька Хмельницький Віньковецька селищна,30,521.3
UA68040070000035730,UA68040070010049786,селищна,Вовковинецька,Вовковинці,Хмельницька,Хмельницький,49.2073568,27.6559732,77.9,Хмельницька Хмельницький Вовковинецька селищна,21,260.1
UA68040090000087566,UA68040090010095929,міська,Волочиська,Волочиськ,Хмельницька,Хмельницький,49.5358446,26.2126215,80.6,Хмельницька Хмельницький Волочиська міська,53,619.7
UA68040110000011931,UA68040110010090588,сільська,Гвардійська,Гвардійське,Хмельницька,Хмельницький,49.33617,26.70948,98.6,Хмельницька Хмельницький Гвардійська сільська,11,170.9
UA68040130000024471,UA68040130010039416,міська,Городоцька,Городок,Хмельницька,Хмельницький,49.1652124,26.5865127,135.2,Хмельницька Хмельницький Городоцька міська,48,772.8
UA68040150000077185,UA68040150010024820,міська,Деражнянська,Деражня,Хмельницька,Хмельницький,49.2688322,27.4327085,79.3,Хмельницька Хмельницький Деражнянська міська,39,619.3
UA68040170000061140,UA68040170010094308,сільська,Заслучненська,Заслучне,Хмельницька,Хмельницький,49.6637,26.77162,55.3,Хмельницька Хмельницький Заслучненська сільська,21,201.8
UA68040190000021840,UA68040190010072586,сільська,Зіньківська,Зіньків,Хмельницька,Хмельницький,49.0925182,27.0734795,73.5,Хмельницька Хмельницький Зіньківська сільська,6,142
UA68040210000089917,UA68040210010032567,міська,Красилівська,Красилів,Хмельницька,Хмельницький,49.6544431,26.9709084,29.5,Хмельницька Хмельницький Красилівська міська,31,445.2
UA68040230000081901,UA68040230010042708,селищна,Летичівська,Летичів,Хмельницька,Хмельницький,49.38286,27.62306,86.3,Хмельницька Хмельницький Летичівська селищна,45,632.9
UA68040250000053378,UA68040250010044651,сільська,Лісовогринівецька,Лісові Гринівці,Хмельницька,Хмельницький,49.48061,27.021765,7.8,Хмельницька Хмельницький Лісовогринівецька сільська,14,254
UA68040270000072985,UA68040270010024069,селищна,Меджибізька,Меджибіж,Хмельницька,Хмельницький,49.4367227,27.404104,46,Хмельницька Хмельницький Меджибізька селищна,12,322.7
UA68040290000010822,UA68040290010094924,сільська,Миролюбненська,Миролюбне,Хмельницька,Хмельницький,49.65752,27.198721,49.6,Хмельницька Хмельницький Миролюбненська сільська,15,214.4
UA68040310000052042,UA68040310010048596,селищна,Наркевицька,Наркевичі,Хмельницька,Хмельницький,49.5180971,26.6367935,134.4,Хмельницька Хмельницький Наркевицька селищна,16,216.9
UA68040330000086970,UA68040330010062625,сільська,Розсошанська,Розсоша,Хмельницька,Хмельницький,49.339939,26.88698,44.4,Хмельницька Хмельницький Розсошанська сільська,26,335.9
UA68040350000083350,UA68040350010034020,селищна,Сатанівська,Сатанів,Хмельницька,Хмельницький,49.2485345,26.2484407,255.9,Хмельницька Хмельницький Сатанівська селищна,26,339.1
UA68040370000082743,UA68040370010023741,сільська,Солобковецька,Солобківці,Хмельницька,Хмельницький,49.082451,26.907921,59.3,Хмельницька Хмельницький Солобковецька сільська,10,156.9
UA68040390000011141,UA68040390010084208,міська,Старокостянтинівська,Старокостянтинів,Хмельницька,Хмельницький,49.756163,27.2087889,70.1,Хмельницька Хмельницький Старокостянтинівська міська,67,795.1
UA68040410000062890,UA68040410010054966,сільська,Староостропільська,Старий Остропіль,Хмельницька,Хмельницький,49.807892,27.559225,70.7,Хмельницька Хмельницький Староостропільська сільська,17,261.6
UA68040430000052699,UA68040430010074138,селищна,Старосинявська,Стара Синява,Хмельницька,Хмельницький,49.5971513,27.615815,51.3,Хмельницька Хмельницький Старосинявська селищна,45,662.8
UA68040450000097735,UA68040450010085283,селищна,Теофіпольська,Теофіполь,Хмельницька,Хмельницький,49.84463,26.41525,73,Хмельницька Хмельницький Теофіпольська селищна,55,716.5
UA68040470000053519,UA68040470010096613,міська,Хмельницька,Хмельницький,Хмельницька,Хмельницький,49.4196404,26.9793793,0,Хмельницька Хмельницький Хмельницька міська,25,493.9
UA68040490000093353,UA68040490010048380,селищна,Чорноострівська,Чорний Острів,Хмельницька,Хмельницький,49.5050201,26.756082,68.5,Хмельницька Хмельницький Чорноострівська селищна,21,280.2
UA68040510000019366,UA68040510010099288,сільська,Щиборівська,Щиборівка,Хмельницька,Хмельницький,49.671249,27.026369,30.8,Хмельницька Хмельницький Щиборівська сільська,8,121.5
UA68040530000044109,UA68040530010073509,селищна,Ярмолинецька,Ярмолинці,Хмельницька,Хмельницький,49.19266,26.8372,64,Хмельницька Хмельницький Ярмолинецька селищна,34,548.4
UA68060010000056690,UA68060010010034051,сільська,Берездівська,Берездів,Хмельницька,Шепетівський,50.460449,27.116673,117.9,Хмельницька Шепетівський Берездівська сільська,27,318.3
UA68060030000077318,UA68060030010060271,селищна,Білогірська,Білогір’я,Хмельницька,Шепетівський,50.0019489,26.4166916,66.8,Хмельницька Шепетівський Білогірська селищна,61,615.6
UA68060050000037587,UA68060050010068696,сільська,Ганнопільська,Ганнопіль,Хмельницька,Шепетівський,50.4526337,26.8975265,119.2,Хмельницька Шепетівський Ганнопільська сільська,16,199.6
UA68060070000048275,UA68060070010054538,селищна,Грицівська,Гриців,Хмельницька,Шепетівський,49.9719121,27.2168089,58,Хмельницька Шепетівський Грицівська селищна,15,201.2
UA68060090000093924,UA68060090010061527,міська,Ізяславська,Ізяслав,Хмельницька,Шепетівський,50.1194691,26.8207625,119.2,Хмельницька Шепетівський Ізяславська міська,46,645.7
UA68060110000046608,UA68060110010014383,сільська,Крупецька,Крупець,Хмельницька,Шепетівський,50.33339,26.8057477,94.4,Хмельницька Шепетівський Крупецька сільська,11,190.9
UA68060130000034298,UA68060130010079473,сільська,Ленковецька,Ленківці,Хмельницька,Шепетівський,50.013626,27.07008,117.9,Хмельницька Шепетівський Ленковецька сільська,17,260.6
UA68060150000029549,UA68060150010054551,сільська,Михайлюцька,Михайлючка,Хмельницька,Шепетівський,50.288891,27.31098,117.9,Хмельницька Шепетівський Михайлюцька сільська,18,268.4
UA68060170000075276,UA68060170010043609,міська,Нетішинська,Нетішин,Хмельницька,Шепетівський,50.3338348,26.6496599,97.6,Хмельницька Шепетівський Нетішинська міська,3,95.4
UA68060190000075749,UA68060190010049660,сільська,Плужненська,Плужне,Хмельницька,Шепетівський,50.1804274,26.5625722,86.2,Хмельницька Шепетівський Плужненська сільська,23,354.7
UA68060210000095851,UA68060210010068447,міська,Полонська,Полонне,Хмельницька,Шепетівський,50.1194505,27.5085733,70.8,Хмельницька Шепетівський Полонська міська,35,617.7
UA68060230000028195,UA68060230010098831,селищна,Понінківська,Понінка,Хмельницька,Шепетівський,50.19138,27.56126,70.8,Хмельницька Шепетівський Понінківська селищна,7,170.3
UA68060250000078635,UA68060250010058571,сільська,Сахновецька,Сахнівці,Хмельницька,Шепетівський,49.97406,26.851959,63.9,Хмельницька Шепетівський Сахновецька сільська,23,255.4
UA68060270000042174,UA68060270010040268,міська,Славутська,Славута,Хмельницька,Шепетівський,50.2962398,26.8658254,119.2,Хмельницька Шепетівський Славутська міська,3,72.7
UA68060290000039941,UA68060290010082864,сільська,Судилківська,Судилків,Хмельницька,Шепетівський,50.16930785,27.140083469181324,117.9,Хмельницька Шепетівський Судилківська сільська,21,374.5
UA68060310000022172,UA68060310010064784,сільська,Улашанівська,Улашанівка,Хмельницька,Шепетівський,50.3421995,26.8585526,78.3,Хмельницька Шепетівський Улашанівська сільська,21,377.7
UA68060330000029010,UA68060330010023704,міська,Шепетівська,Шепетівка,Хмельницька,Шепетівський,50.1809437,27.0651783,117.9,Хмельницька Шепетівський Шепетівська міська,4,172.8
UA68060350000035460,UA68060350010030995,селищна,Ямпільська,Ямпіль,Хмельницька,Шепетівський,49.9562165,26.2274578,87.6,Хмельницька Шепетівський Ямпільська селищна,13,160.7
UA71020010000037786,UA71020010010048767,сільська,Бужанська,Бужанка,Черкаська,Звенигородський,49.2363431,30.7457326,193.4,Черкаська Звенигородський Бужанська сільська,8,132.6
UA71020030000059581,UA71020030010075692,міська,Ватутінська,Ватутіне,Черкаська,Звенигородський,49.0172494,31.0618502,157.5,Черкаська Звенигородський Ватутінська міська,5,107.7
UA71020050000074004,UA71020050010014665,сільська,Виноградська,Виноград,Черкаська,Звенигородський,49.2379387,30.5494724,196.9,Черкаська Звенигородський Виноградська сільська,9,209.1
UA71020070000078820,UA71020070010074773,селищна,Вільшанська,Вільшана,Черкаська,Звенигородський,49.2164667,31.2114781,153,Черкаська Звенигородський Вільшанська селищна,17,286.9
UA71020090000047211,UA71020090010017096,сільська,Водяницька,Водяники,Черкаська,Звенигородський,49.127769,30.77648,182,Черкаська Звенигородський Водяницька сільська,14,306.7
UA71020110000015834,UA71020110010072711,селищна,Єрківська,Єрки,Черкаська,Звенигородський,48.98357,30.99449,148.8,Черкаська Звенигородський Єрківська селищна,3,52.5
UA71020130000086047,UA71020130010081908,міська,Звенигородська,Звенигородка,Черкаська,Звенигородський,49.0767158,30.96138,205.4,Черкаська Звенигородський Звенигородська міська,16,492.9
UA71020150000082849,UA71020150010017266,селищна,Катеринопільська,Катеринопіль,Черкаська,Звенигородський,48.94329,30.9723848,155.7,Черкаська Звенигородський Катеринопільська селищна,21,441.8
UA71020170000024193,UA71020170010056292,сільська,Лип’янська,Лип’янка,Черкаська,Звенигородський,48.858028,31.501726,126.3,Черкаська Звенигородський Лип’янська сільська,13,216.4
UA71020190000034403,UA71020190010039509,селищна,Лисянська,Лисянка,Черкаська,Звенигородський,49.2525981,30.8277476,209.6,Черкаська Звенигородський Лисянська селищна,20,374.8
UA71020210000030936,UA71020210010034197,сільська,Матусівська,Матусів,Черкаська,Звенигородський,49.0554354,31.5623267,143.6,Черкаська Звенигородський Матусівська сільська,2,104.9
UA71020230000095267,UA71020230010019172,сільська,Мокрокалигірська,Мокра Калигірка,Черкаська,Звенигородський,48.8474776,31.216692,131.4,Черкаська Звенигородський Мокрокалигірська сільська,9,178
UA71020250000078192,UA71020250010017952,сільська,Селищенська,Селище,Черкаська,Звенигородський,49.3280428,31.1502461,165.1,Черкаська Звенигородський Селищенська сільська,16,267.4
UA71020270000021083,UA71020270010062561,селищна,Стеблівська,Стеблів,Черкаська,Звенигородський,49.40002,31.09509,173.3,Черкаська Звенигородський Стеблівська селищна,16,260.8
UA71020290000032540,UA71020290010051536,міська,Тальнівська,Тальне,Черкаська,Звенигородський,48.8889723,30.6980137,228,Черкаська Звенигородський Тальнівська міська,43,916.6
UA71020310000027379,UA71020310010046026,сільська,Шевченківська,Шевченкове,Черкаська,Звенигородський,49.19128,31.09062,176,Черкаська Звенигородський Шевченківська сільська,9,140.1
UA71020330000027449,UA71020330010098440,міська,Шполянська,Шпола,Черкаська,Звенигородський,49.0132605,31.393139,130.4,Черкаська Звенигородський Шполянська міська,22,782.3
UA71040010000032874,UA71040010010045435,сільська,Великохутірська,Великий Хутір,Черкаська,Золотоніський,49.8664051,32.1191771,156.8,Черкаська Золотоніський Великохутірська сільська,5,150.6
UA71040030000055285,UA71040030010094831,сільська,Вознесенська,Вознесенське,Черкаська,Золотоніський,49.7583507,32.161154,131.7,Черкаська Золотоніський Вознесенська сільська,8,107.1
UA71040050000016509,UA71040050010078637,сільська,Гельмязівська,Гельмязів,Черкаська,Золотоніський,49.8223009,31.836067,103.5,Черкаська Золотоніський Гельмязівська сільська,12,305.1
UA71040070000034468,UA71040070010090868,селищна,Драбівська,Драбів,Черкаська,Золотоніський,49.9615236,32.1520869,149.9,Черкаська Золотоніський Драбівська селищна,18,471.6
UA71040090000047664,UA71040090010057400,міська,Золотоніська,Золотоноша,Черкаська,Золотоніський,49.6689719,32.0427439,108.6,Черкаська Золотоніський Золотоніська міська,15,410
UA71040110000054881,UA71040110010099461,сільська,Зорівська,Зорівка,Черкаська,Золотоніський,49.8199838,32.2457318,196,Черкаська Золотоніський Зорівська сільська,9,173.8
UA71040130000029175,UA71040130010023974,сільська,Іркліївська,Іркліїв,Черкаська,Золотоніський,49.5274997,32.3352479,86.1,Черкаська Золотоніський Іркліївська сільська,26,939.8
UA71040150000026547,UA71040150010099061,сільська,Новодмитрівська,Нова Дмитрівка,Черкаська,Золотоніський,49.6927254,32.008522,98.2,Черкаська Золотоніський Новодмитрівська сільська,18,388.9
UA71040170000034734,UA71040170010021118,сільська,Піщанська,Піщане,Черкаська,Золотоніський,49.7457481,31.842782,107.9,Черкаська Золотоніський Піщанська сільська,8,239.5
UA71040190000080571,UA71040190010053311,селищна,Чорнобаївська,Чорнобай,Черкаська,Золотоніський,49.6703225,32.3232732,48.8,Черкаська Золотоніський Чорнобаївська селищна,26,639.9
UA71040210000024694,UA71040210010097965,сільська,Шрамківська,Шрамківка,Черкаська,Золотоніський,50.13714,32.1254,145,Черкаська Золотоніський Шрамківська сільська,23,419.8
UA71060010000027807,UA71060010010077839,селищна,Бабанська,Бабанка,Черкаська,Уманський,48.7070412,30.4507396,228.6,Черкаська Уманський Бабанська селищна,12,275.1
UA71060030000053648,UA71060030010096797,сільська,Баштечківська,Баштечки,Черкаська,Уманський,49.2456923,30.3190626,206.3,Черкаська Уманський Баштечківська сільська,8,179.4
UA71060050000056084,UA71060050010072245,селищна,Буцька,Буки,Черкаська,Уманський,49.091744,30.4026306,199.3,Черкаська Уманський Буцька селищна,8,190.1
UA71060070000098837,UA71060070010032102,сільська,Дмитрушківська,Дмитрушки,Черкаська,Уманський,48.7962462,30.2825171,273.5,Черкаська Уманський Дмитрушківська сільська,12,311.4
UA71060090000088339,UA71060090010092249,міська,Жашківська,Жашків,Черкаська,Уманський,49.2478012,30.1066179,363.1,Черкаська Уманський Жашківська міська,28,724.9
UA71060110000085867,UA71060110010062999,сільська,Іваньківська,Іваньки,Черкаська,Уманський,48.9924674,30.4483919,198.5,Черкаська Уманський Іваньківська сільська,6,154.7
UA71060130000099511,UA71060130010040774,сільська,Ладижинська,Ладижинка,Черкаська,Уманський,48.5465612,30.2385604,249.8,Черкаська Уманський Ладижинська сільська,11,322.3
UA71060150000062190,UA71060150010031935,селищна,Маньківська,Маньківка,Черкаська,Уманський,48.963662,30.3339811,195.2,Черкаська Уманський Маньківська селищна,19,477.3
UA71060170000092613,UA71060170010084282,міська,Монастирищенська,Монастирище,Черкаська,Уманський,48.9944069,29.8007253,282.4,Черкаська Уманський Монастирищенська міська,41,719.2
UA71060190000086831,UA71060190010063229,сільська,Паланська,Паланка,Черкаська,Уманський,48.7331789,30.10288,300.6,Черкаська Уманський Паланська сільська,18,482.6
UA71060210000032972,UA71060210010010251,міська,Уманська,Умань,Черкаська,Уманський,48.7497621,30.2203052,273.5,Черкаська Уманський Уманська міська,2,67.2
UA71060230000095772,UA71060230010046648,міська,Христинівська,Христинівка,Черкаська,Уманський,48.812969,29.9677872,301.1,Черкаська Уманський Христинівська міська,34,607.4
UA71080010000073303,UA71080010010092649,сільська,Балаклеївська,Балаклея,Черкаська,Черкаський,49.2261544,31.7366283,94.2,Черкаська Черкаський Балаклеївська сільська,6,206.4
UA71080030000050121,UA71080030010066113,сільська,Березняківська,Березняки,Черкаська,Черкаський,49.1377452,31.9500464,54.7,Черкаська Черкаський Березняківська сільська,5,193.2
UA71080050000028174,UA71080050010052971,сільська,Білозірська,Білозір’я,Черкаська,Черкаський,49.2975805,31.8935819,64.9,Черкаська Черкаський Білозірська сільська,3,199.3
UA71080070000050993,UA71080070010022760,сільська,Бобрицька,Бобриця,Черкаська,Черкаський,49.7939978,31.4144455,135,Черкаська Черкаський Бобрицька сільська,24,399.5
UA71080090000075810,UA71080090010064003,сільська,Будищенська,Будище,Черкаська,Черкаський,49.524426,31.799271,94.6,Черкаська Черкаський Будищенська сільська,6,148.8
UA71080110000055395,UA71080110010037357,міська,Городищенська,Городище,Черкаська,Черкаський,49.2686,31.4331682,144.9,Черкаська Черкаський Городищенська міська,10,363.5
UA71080130000078619,UA71080130010022318,міська,Кам’янська,Кам’янка,Черкаська,Черкаський,49.0401185,32.1008691,55.3,Черкаська Черкаський Кам’янська міська,17,491.4
UA71080150000071745,UA71080150010077910,міська,Канівська,Канів,Черкаська,Черкаський,49.7551031,31.4610802,116.1,Черкаська Черкаський Канівська міська,11,246.7
UA71080170000080118,UA71080170010098381,міська,Корсунь-Шевченківська,Корсунь-Шевченківський,Черкаська,Черкаський,49.418037,31.2556741,158.4,Черкаська Черкаський Корсунь-Шевченківська міська,11,173.7
UA71080190000038712,UA71080190010052205,сільська,Леськівська,Леськи,Черкаська,Черкаський,49.3328057,32.2181675,44,Черкаська Черкаський Леськівська сільська,5,217.3
UA71080210000074132,UA71080210010050837,сільська,Ліплявська,Ліпляве,Черкаська,Черкаський,49.786949,31.547239,122.1,Черкаська Черкаський Ліплявська сільська,5,279.4
UA71080230000065521,UA71080230010020086,сільська,Медведівська,Медведівка,Черкаська,Черкаський,49.172241,32.377438,91.4,Черкаська Черкаський Медведівська сільська,9,208.3
UA71080250000099725,UA71080250010059607,сільська,Михайлівська,Михайлівка,Черкаська,Черкаський,49.1179888,32.0728522,37.9,Черкаська Черкаський Михайлівська сільська,13,232.6
UA71080270000076233,UA71080270010024541,сільська,Мліївська,Мліїв,Черкаська,Черкаський,49.3449286,31.5316244,136.5,Черкаська Черкаський Мліївська сільська,3,201.3
UA71080290000067044,UA71080290010022085,сільська,Мошнівська,Мошни,Черкаська,Черкаський,49.52499,31.74053,83.4,Черкаська Черкаський Мошнівська сільська,14,460.3
