rada_code,rada_name,hromada_code,hromada_name,rai_center,oblast,note
2322184600,Лукашівська сільська рада,UA23060330000027462,Широківська сільська громада,Запорізький район,Запорізька область,NA
2322187200,Миколай-Пільська сільська рада,UA23060330000027462,Широківська сільська громада,Запорізький район,Запорізька область,NA
2322188800,Сонячна сільська рада,UA23060330000027462,Широківська сільська громада,Запорізький район,Запорізька область,NA
2322189000,Широківська сільська рада,UA23060330000027462,Широківська сільська громада,Запорізький район,Запорізька область,NA
2323655500,Тернуватська селищна рада,UA23060310000081443,Тернуватська селищна громада,Новомиколаївський район,Запорізька область,NA
2323680400,Барвінівська сільська рада,UA23060310000081443,Тернуватська селищна громада,Новомиколаївський район,Запорізька область,NA
2323682400,Любицька сільська рада,UA23060310000081443,Тернуватська селищна громада,Новомиколаївський район,Запорізька область,NA
2323684700,Різдвянська сільська рада,UA23060310000081443,Тернуватська селищна громада,Новомиколаївський район,Запорізька область,NA
2323685200,Самійлівська сільська рада,UA23060310000081443,Тернуватська селищна громада,Новомиколаївський район,Запорізька область,NA
2323981500,Кіровська сільська рада,UA23060290000024046,Таврійська сільська громада,Оріхівський район,Запорізька область,NA
2323988000,Юрківська сільська рада,UA23060290000024046,Таврійська сільська громада,Оріхівський район,Запорізька область,NA
2322186800,Наталівська сільська рада,UA23060270000087706,Степненська сільська громада,Запорізький район,Запорізька область,NA
2322188600,Степненська сільська рада,UA23060270000087706,Степненська сільська громада,Запорізький район,Запорізька область,NA
2321581000,Гнаровська сільська рада,UA23060250000058722,Петро-Михайлівська сільська громада,Вільнянський район,Запорізька область,NA
2321581300,Дніпровська сільська рада,UA23060250000058722,Петро-Михайлівська сільська громада,Вільнянський район,Запорізька область,NA
2321586800,Петро-Михайлівська сільська рада,UA23060250000058722,Петро-Михайлівська сільська громада,Вільнянський район,Запорізька область,NA
2321587300,Тернівська сільська рада,UA23060250000058722,Петро-Михайлівська сільська громада,Вільнянський район,Запорізька область,NA
2321582000,Кіровська сільська рада,UA23060230000071243,Павлівська сільська громада,Вільнянський район,Запорізька область,NA
2321586100,Павлівська сільська рада,UA23060230000071243,Павлівська сільська громада,Вільнянський район,Запорізька область,NA
2321587200,Солоненська сільська рада,UA23060230000071243,Павлівська сільська громада,Вільнянський район,Запорізька область,NA
2322182400,Григорівська сільська рада,UA23060210000064233,Новоолександрівська сільська громада,Запорізький район,Запорізька область,NA
2322187900,Новоолександрівська сільська рада,UA23060210000064233,Новоолександрівська сільська громада,Запорізький район,Запорізька область,NA
2323655100,Новомиколаївська селищна рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323680800,Веселогаївська сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323681300,Зеленівська сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323683500,Новоіванківська сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323684000,Підгірненська сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323685900,Софіївська сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323686200,Сторчівська сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323686600,Терсянська сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2323687200,Трудова сільська рада,UA23060190000080843,Новомиколаївська селищна громада,Новомиколаївський район,Запорізька область,NA
2321580500,Антонівська сільська рада,UA23060170000046208,Михайло-Лукашівська сільська громада,Вільнянський район,Запорізька область,NA
2321583000,Максимівська сільська рада,UA23060170000046208,Михайло-Лукашівська сільська громада,Вільнянський район,Запорізька область,NA
2321584500,Михайло-Лукашівська сільська рада,UA23060170000046208,Михайло-Лукашівська сільська громада,Вільнянський район,Запорізька область,NA
2321585000,Московська сільська рада,UA23060170000046208,Михайло-Лукашівська сільська громада,Вільнянський район,Запорізька область,NA
2321587000,Привільненська сільська рада,UA23060170000046208,Михайло-Лукашівська сільська громада,Вільнянський район,Запорізька область,NA
2321582700,Люцернянська сільська рада,UA23060150000085288,Михайлівська сільська громада,Вільнянський район,Запорізька область,NA
2321584000,Михайлівська сільська рада,UA23060150000085288,Михайлівська сільська громада,Вільнянський район,Запорізька область,NA
2321555300,Кам'яна селищна рада,UA23060130000058533,Матвіївська сільська громада,Вільнянський район,Запорізька область,NA
2321581400,Дружелюбівська сільська рада,UA23060130000058533,Матвіївська сільська громада,Вільнянський район,Запорізька область,NA
2321582200,Купріянівська сільська рада,UA23060130000058533,Матвіївська сільська громада,Вільнянський район,Запорізька область,NA
2321583600,Матвіївська сільська рада,UA23060130000058533,Матвіївська сільська громада,Вільнянський район,Запорізька область,NA
2322155300,Балабинська селищна рада,UA23060110000049870,Кушугумська селищна громада,Запорізький район,Запорізька область,NA
2322155600,Кушугумська селищна рада,UA23060110000049870,Кушугумська селищна громада,Запорізький район,Запорізька область,NA
2322155900,Малокатеринівська селищна рада,UA23060110000049870,Кушугумська селищна громада,Запорізький район,Запорізька область,NA
2323955400,Комишуваська селищна рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2323981300,Димитровська сільська рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2323985000,Новоіванівська сільська рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2323985700,Новотавричеська сільська рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2323986200,Новотроїцька сільська рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2323986500,Новояковлівська сільська рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2323987900,Щасливська сільська рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2323988500,Яснополянська сільська рада,UA23060090000082326,Комишуваська селищна громада,Оріхівський район,Запорізька область,NA
2310100000,Запорізька міська рада,UA23060070000082704,Запорізька міська громада,м.Запоріжжя,Запорізька область,NA
2322183500,Долинська сільська рада,UA23060050000065959,Долинська сільська громада,Запорізький район,Запорізька область,NA
2322188400,Розумівська сільська рада,UA23060050000065959,Долинська сільська громада,Запорізький район,Запорізька область,NA
2321510100,Вільнянська міська рада,UA23060030000037089,Вільнянська міська громада,Вільнянський район,Запорізька область,NA
2321582500,Любимівська сільська рада,UA23060030000037089,Вільнянська міська громада,Вільнянський район,Запорізька область,NA
2321585600,Новогупалівська сільська рада,UA23060030000037089,Вільнянська міська громада,Вільнянський район,Запорізька область,NA
2322180800,Біленьківська сільська рада,UA23060010000052992,Біленьківська сільська громада,Запорізький район,Запорізька область,NA
2322184900,Лисогірська сільська рада,UA23060010000052992,Біленьківська сільська громада,Запорізький район,Запорізька область,NA
2322185700,Мар'ївська сільська рада,UA23060010000052992,Біленьківська сільська громада,Запорізький район,Запорізька область,NA
2320955700,Степногірська селищна рада,UA23040210000019462,Степногірська селищна громада,Василівський район,Запорізька область,NA
2320985500,Приморська сільська рада,UA23040210000019462,Степногірська селищна громада,Василівський район,Запорізька область,NA
2320985800,П'ятихатська сільська рада,UA23040210000019462,Степногірська селищна громада,Василівський район,Запорізька область,NA
2323382200,Високівська сільська рада,UA23040190000047410,Роздольська сільська громада,Михайлівський район,Запорізька область,NA
2323383300,Любимівська сільська рада,UA23040190000047410,Роздольська сільська громада,Михайлівський район,Запорізька область,NA
2323386600,Роздольська сільська рада,UA23040190000047410,Роздольська сільська громада,Михайлівський район,Запорізька область,NA
2325282000,Коханівська сільська рада,UA23040190000047410,Роздольська сільська громада,Токмацький район,Запорізька область,NA
2325284400,Таврійська сільська рада,UA23040190000047410,Роздольська сільська громада,Токмацький район,Запорізька область,NA
2323355100,Михайлівська селищна рада,UA23040170000022547,Михайлівська селищна громада,Михайлівський район,Запорізька область,NA
2323355400,Пришибська селищна рада,UA23040170000022547,Михайлівська селищна громада,Михайлівський район,Запорізька область,NA
2323381100,Бурчацька сільська рада,UA23040170000022547,Михайлівська селищна громада,Михайлівський район,Запорізька область,NA
2323388800,Тимошівська сільська рада,UA23040170000022547,Михайлівська селищна громада,Михайлівський район,Запорізька область,NA
2320981100,Балківська сільська рада,UA23040150000063069,Малобілозерська сільська громада,Василівський район,Запорізька область,NA
2320983300,Малобілозерська сільська рада,UA23040150000063069,Малобілозерська сільська громада,Василівський район,Запорізька область,NA
2320984400,Орлянська сільська рада,UA23040150000063069,Малобілозерська сільська громада,Василівський район,Запорізька область,NA
2322410100,Кам'янсько-Дніпровська міська рада,UA23040130000044084,Кам'янсько-Дніпровська міська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2322481800,Великознам'янська сільська рада,UA23040130000044084,Кам'янсько-Дніпровська міська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2312500000,Енергодарська міська рада,UA23040110000019947,Енергодарська міська громада,м. Енергодар,Запорізька область,NA
2320910400,Дніпрорудненська міська рада,UA23040090000031823,Дніпрорудненська міська громада,Василівський район,Запорізька область,NA
2320986600,Скельківська сільська рада,UA23040090000031823,Дніпрорудненська міська громада,Василівський район,Запорізька область,NA
2322482400,Водянська сільська рада,UA23040070000097076,Водянська сільська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2322484600,Дніпровська сільська рада,UA23040070000097076,Водянська сільська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2322485500,Заповітненська сільська рада,UA23040070000097076,Водянська сільська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2322486500,Нововодянська сільська рада,UA23040070000097076,Водянська сільська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2321180100,Великобілозерська сільська рада,UA23040050000076136,Великобілозерська сільська громада,Великобілозерський район,Запорізька область,NA
2321183500,Гюнівська сільська рада,UA23040050000076136,Великобілозерська сільська громада,Великобілозерський район,Запорізька область,NA
2321186500,Новопетрівська сільська рада,UA23040050000076136,Великобілозерська сільська громада,Великобілозерський район,Запорізька область,NA
2321187400,Трудова сільська рада,UA23040050000076136,Великобілозерська сільська громада,Великобілозерський район,Запорізька область,NA
2321188400,Червона сільська рада,UA23040050000076136,Великобілозерська сільська громада,Великобілозерський район,Запорізька область,NA
2320910100,Василівська міська рада,UA23040030000061166,Василівська міська громада,Василівський район,Запорізька область,NA
2320982200,Кам'янська сільська рада,UA23040030000061166,Василівська міська громада,Василівський район,Запорізька область,NA
2320983000,Верхньокриничанська сільська рада,UA23040030000061166,Василівська міська громада,Василівський район,Запорізька область,NA
2320983200,Лугівська сільська рада,UA23040030000061166,Василівська міська громада,Василівський район,Запорізька область,NA
2320985300,Підгірненська сільська рада,UA23040030000061166,Василівська міська громада,Василівський район,Запорізька область,NA
2320988800,Широківська сільська рада,UA23040030000061166,Василівська міська громада,Василівський район,Запорізька область,NA
2322480500,Благовіщенська сільська рада,UA23040010000033945,Благовіщенська сільська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2322485700,Іванівська сільська рада,UA23040010000033945,Благовіщенська сільська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2322486800,Новодніпровська сільська рада,UA23040010000033945,Благовіщенська сільська громада,Кам'янсько-Дніпровський район,Запорізька область,NA
2325555100,Чернігівська селищна рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325580500,Богданівська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325581200,Верхньотокмацька сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325581900,Владівська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325582900,Новоказанкуватська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325583500,Новомихайлівська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325584600,Новополтавська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325585000,Обіточненська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325585700,Панфілівська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325586800,Просторівська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325587200,Стульневська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2325587900,Широкоярська сільська рада,UA23020150000063371,Чернігівська селищна громада,Чернігівський район,Запорізька область,NA
2324810100,Приморська міська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324880100,Банівська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324880200,Борисівська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324880400,Вячеславська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324882600,Інзівська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324883400,Мануйлівська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324883900,Новоолексіївська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324884200,Орлівська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324884600,Партизанська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2324884800,Преславська сільська рада,UA23020130000081044,Приморська міська громада,Приморський район,Запорізька область,NA
2320684500,Новопетрівська сільська рада,UA23020110000062653,Осипенківська сільська громада,Бердянський район,Запорізька область,NA
2320685500,Осипенківська сільська рада,UA23020110000062653,Осипенківська сільська громада,Бердянський район,Запорізька область,NA
2320686000,Червонопільська сільська рада,UA23020110000062653,Осипенківська сільська громада,Бердянський район,Запорізька область,NA
2324880800,Гюнівська сільська рада,UA23020090000069977,Коларівська сільська громада,Приморський район,Запорізька область,NA
2324881300,Єлизаветівська сільська рада,UA23020090000069977,Коларівська сільська громада,Приморський район,Запорізька область,NA
2324881600,Єлисеївська сільська рада,UA23020090000069977,Коларівська сільська громада,Приморський район,Запорізька область,NA
2324882000,Зеленівська сільська рада,UA23020090000069977,Коларівська сільська громада,Приморський район,Запорізька область,NA
2324882800,Коларівська сільська рада,UA23020090000069977,Коларівська сільська громада,Приморський район,Запорізька область,NA
2324886300,Юр'ївська сільська рада,UA23020090000069977,Коларівська сільська громада,Приморський район,Запорізька область,NA
2320681000,Берестівська сільська рада,UA23020070000049788,Берестівська сільська громада,Бердянський район,Запорізька область,NA
2320682500,Карло-Марксівська сільська рада,UA23020070000049788,Берестівська сільська громада,Бердянський район,Запорізька область,NA
2320683500,Миколаївська сільська рада,UA23020070000049788,Берестівська сільська громада,Бердянський район,Запорізька область,NA
2310400000,Бердянська міська рада,UA23020050000046501,Бердянська міська громада,м. Бердянськ,Запорізька область,NA
2310494000,"Нововасилівська сільська рада, (м Бердянськ)",UA23020050000046501,Бердянська міська громада,м. Бердянськ,Запорізька область,NA
2320683000,Луначарська сільська рада,UA23020050000046501,Бердянська міська громада,Бердянський район,Запорізька область,NA
2320655200,Андріївська селищна рада,UA23020030000059558,Андріївська селищна громада,Бердянський район,Запорізька область,NA
2320681500,Дмитрівська сільська рада,UA23020030000059558,Андріївська селищна громада,Бердянський район,Запорізька область,NA
2320682000,Долинська сільська рада,UA23020030000059558,Андріївська селищна громада,Бердянський район,Запорізька область,NA
2320680500,Андрівська сільська рада,UA23020010000034566,Андрівська сільська громада,Бердянський район,Запорізька область,NA
2320685000,Новотроїцька сільська рада,UA23020010000034566,Андрівська сільська громада,Бердянський район,Запорізька область,NA
2110800000,Хустська міська рада,UA21120250000077532,Хустська міська громада,м.Хуст,Закарпатська область,NA
2125380200,Олександрівська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125381000,Боронявська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125382600,Данилівська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125383600,Ізянська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125384000,Копашнівська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125384200,Кошелівська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125384400,Крайниківська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125384600,Кривська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125385000,Липовецька сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125385200,Липчанська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125386000,Нанківська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125386600,Нижньоселищенська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125387100,Рокосівська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125387400,Сокирницька сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2125387800,Стеблівська сільська рада,UA21120250000077532,Хустська міська громада,Хустський район,Закарпатська область,NA
2122486900,Синевирська сільська рада,UA21120230000041982,Синевирська сільська громада,Міжгірський район,Закарпатська область,NA
2122487200,Синевирсько-Полянська сільська рада,UA21120230000041982,Синевирська сільська громада,Міжгірський район,Закарпатська область,NA
2122480400,Буковецька сільська рада,UA21120210000094884,Пилипецька сільська громада,Міжгірський район,Закарпатська область,NA
2122481600,Ізківська сільська рада,UA21120210000094884,Пилипецька сільська громада,Міжгірський район,Закарпатська область,NA
2122482000,Келечинська сільська рада,UA21120210000094884,Пилипецька сільська громада,Міжгірський район,Закарпатська область,NA
2122484400,Нижньостуденівська сільська рада,UA21120210000094884,Пилипецька сільська громада,Міжгірський район,Закарпатська область,NA
2122485200,Пилипецька сільська рада,UA21120210000094884,Пилипецька сільська громада,Міжгірський район,Закарпатська область,NA
2122486400,Річківська сільська рада,UA21120210000094884,Пилипецька сільська громада,Міжгірський район,Закарпатська область,NA
2122488000,Тюшківська сільська рада,UA21120210000094884,Пилипецька сільська громада,Міжгірський район,Закарпатська область,NA
2122455100,Міжгірська селищна рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122480600,Верхньобистрянська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122480800,Вучківська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122481200,Голятинська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122482800,Лісковецька сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122483200,Лозянська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122483300,Майданська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122484800,Новоселицька сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122485600,Присліпська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122486000,Репинська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122487400,Соймівська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122487900,Торунська сільська рада,UA21120190000082169,Міжгірська селищна громада,Міжгірський район,Закарпатська область,NA
2122482100,Колочавська сільська рада,UA21120170000080579,Колочавська сільська громада,Міжгірський район,Закарпатська область,NA
2122484000,Негровецька сільська рада,UA21120170000080579,Колочавська сільська громада,Міжгірський район,Закарпатська область,NA
2121985200,Кушницька сільська рада,UA21120150000079563,Керецьківська сільська громада,Іршавський район,Закарпатська область,NA
2121985600,Лисичівська сільська рада,UA21120150000079563,Керецьківська сільська громада,Іршавський район,Закарпатська область,NA
2124080300,Березниківська сільська рада,UA21120150000079563,Керецьківська сільська громада,Свалявський район,Закарпатська область,NA
2124082900,Керецьківська сільська рада,UA21120150000079563,Керецьківська сільська громада,Свалявський район,Закарпатська область,NA
2121910100,Іршавська міська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121981200,Брідська сільська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121982800,Дубрівська сільська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121983600,Загатянська сільська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121984500,Ільницька сільська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121985700,Лозянська сільська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121986500,Осійська сільська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121987200,Чорнопотіцька сільська рада,UA21120130000025618,Іршавська міська громада,Іршавський район,Закарпатська область,NA
2121982400,Греблянська сільська рада,UA21120110000065395,Зарічанська сільська громада,Іршавський район,Закарпатська область,NA
2121984000,Зарічанська сільська рада,UA21120110000065395,Зарічанська сільська громада,Іршавський район,Закарпатська область,NA
2121986400,Вільхівська сільська рада,UA21120110000065395,Зарічанська сільська громада,Іршавський район,Закарпатська область,NA
2125382800,Драгівська сільська рада,UA21120090000025804,Драгівська сільська громада,Хустський район,Закарпатська область,NA
2125383000,Забрідська сільська рада,UA21120090000025804,Драгівська сільська громада,Хустський район,Закарпатська область,NA
2125383200,Золотарівська сільська рада,UA21120090000025804,Драгівська сільська громада,Хустський район,Закарпатська область,NA
2125386900,Вільшанівська сільська рада,UA21120090000025804,Драгівська сільська громада,Хустський район,Закарпатська область,NA
2121981600,Броньківська сільська рада,UA21120070000032447,Довжанська сільська громада,Іршавський район,Закарпатська область,NA
2121983000,Довжанська сільська рада,UA21120070000032447,Довжанська сільська громада,Іршавський район,Закарпатська область,NA
2121986800,Приборжавська сільська рада,UA21120070000032447,Довжанська сільська громада,Іршавський район,Закарпатська область,NA
2125384800,Липецько-Полянська сільська рада,UA21120070000032447,Довжанська сільська громада,Хустський район,Закарпатська область,NA
2125380600,Березівська сільська рада,UA21120050000055437,Горінчівська сільська громада,Хустський район,Закарпатська область,NA
2125382200,Горінчівська сільська рада,UA21120050000055437,Горінчівська сільська громада,Хустський район,Закарпатська область,NA
2125385600,Монастирецька сільська рада,UA21120050000055437,Горінчівська сільська громада,Хустський район,Закарпатська область,NA
2125386200,Нижньобистрівська сільська рада,UA21120050000055437,Горінчівська сільська громада,Хустський район,Закарпатська область,NA
2125355300,Вишківська селищна рада,UA21120030000076462,Вишківська селищна громада,Хустський район,Закарпатська область,NA
2125381400,Велятинська сільська рада,UA21120030000076462,Вишківська селищна громада,Хустський район,Закарпатська область,NA
2121980800,Білківська сільська рада,UA21120010000011654,Білківська сільська громада,Іршавський район,Закарпатська область,NA
2121982000,Великораковецька сільська рада,UA21120010000011654,Білківська сільська громада,Іршавський район,Закарпатська область,NA
2121984400,Імстичівська сільська рада,UA21120010000011654,Білківська сільська громада,Іршавський район,Закарпатська область,NA
