hromada_code,hromada_name,year,budget_planned,budget_executed,budget_executed_2015
UA46140030000023506,Мостиська,2015,516.4,516.344,516.344
UA46140030000023506,Мостиська,2019,13770.82,12672.85,7871.335403726708
UA46140050000054478,Новояворівська,2016,7682.234,7682.234,7047.921100917431
UA46140050000054478,Новояворівська,2018,2172.8,2117.058,1392.8013157894736
UA46140050000054478,Новояворівська,2019,13141.444,7930.382,4925.703105590062
UA46140050000054478,Новояворівська,2020,2931.06,2928.15,1753.3832335329344
UA46140050000054478,Новояворівська,2021,7000,7000,3553.299492385787
UA46140070000010135,Судововишнянська,2016,19826.158,19422.962,17819.231192660547
UA46140070000010135,Судововишнянська,2017,7000,6775.52,5464.129032258065
UA46140070000010135,Судововишнянська,2018,5028.09,5028.09,3307.9539473684213
UA46140070000010135,Судововишнянська,2019,3000,3000,1863.3540372670807
UA46140070000010135,Судововишнянська,2020,10300,9518.706,5699.823952095809
UA46140070000010135,Судововишнянська,2021,11421.378,11421.378,5797.6538071066
UA46140110000063568,Яворівська,2016,1805.8,1781.0336,1633.9757798165135
UA46140110000063568,Яворівська,2021,14000,14000,7106.598984771574
UA48020010000091496,Баштанська,2015,5921.787,5857.851000000001,5857.851000000001
UA48020010000091496,Баштанська,2016,19325.674,14324.616,13141.849541284402
UA48020010000091496,Баштанська,2017,22585.102,15687.538,12651.240322580647
UA48020010000091496,Баштанська,2018,11264.288,6173.938,4061.801315789474
UA48020010000091496,Баштанська,2019,38000,17837.79,11079.372670807454
UA48020030000061219,Березнегуватська,2017,3886.381,0,0
UA48020030000061219,Березнегуватська,2018,3886.381,3625.755,2385.3651315789475
UA48020050000023194,Вільнозапорізька,2021,6243,6243,3169.035532994924
UA48020130000080862,Казанківська,2015,3775.113,3655.668,3655.668
UA48020130000080862,Казанківська,2016,6760.851,6082.597,5580.3642201834855
UA48020130000080862,Казанківська,2017,2103.472,0,0
UA48020130000080862,Казанківська,2018,12914.633,3197.084,2103.3447368421052
UA48020190000083597,Снігурівська,2015,3660.05,3552.689,3552.689
UA48020190000083597,Снігурівська,2017,2351.96,0,0
UA48020190000083597,Снігурівська,2020,30636,30636,18344.91017964072
UA48040070000056126,Вознесенська,2015,9968.628,8554.771999999999,8554.771999999999
UA48040070000056126,Вознесенська,2016,2799.704,2075.266,1903.9137614678898
UA48040070000056126,Вознесенська,2017,6710.468,6005.536,4843.174193548387
UA48040070000056126,Вознесенська,2018,18000.01,14669.606,9651.056578947368
UA48040110000015580,Дорошівська,2015,6075.875,5836.085,5836.085
UA48040130000074078,Єланецька,2015,1693.905,1690.739,1690.739
UA48040130000074078,Єланецька,2016,1815.754,413.322,379.194495412844
UA48040130000074078,Єланецька,2017,1530.381,249.961,201.58145161290324
UA48040130000074078,Єланецька,2018,1280.42,930.306,612.0434210526316
UA48040150000011861,Мостівська,2016,3299.554,3012.405,2763.6743119266057
UA48040190000026236,Олександрівська,2015,472.365,451.322,451.322
UA48040250000044166,Южноукраїнська,2015,577.4,577.4,577.4
UA48040250000044166,Южноукраїнська,2018,13401.714,0,0
UA48060050000074873,Воскресенська,2016,1069.621,1041.007,955.0522935779817
UA48060050000074873,Воскресенська,2019,1729.93,0,0
UA48060050000074873,Воскресенська,2020,9538.662,4365.653,2614.1634730538926
UA48060090000097375,Коблівська,2018,3578.446,2984.205,1963.2927631578946
UA48060090000097375,Коблівська,2021,11510.656,11510.656,5842.972588832487
UA48060110000055792,Костянтинівська,2018,47816.955,16816.955,11063.786184210527
UA48060110000055792,Костянтинівська,2019,46241.91,21490.072,13347.870807453415
UA48060110000055792,Костянтинівська,2020,46128.466,42308.942,25334.695808383236
UA48060110000055792,Костянтинівська,2021,24726.404,24726.404,12551.474111675127
UA48060150000071713,Миколаївська,2016,41242.496,39816.325020000004,36528.738550458715
UA48060150000071713,Миколаївська,2017,63586.24,41581.657999999996,33533.59516129032
UA48060150000071713,Миколаївська,2018,53840.7,51322.498,33764.801315789475
UA48060150000071713,Миколаївська,2019,146111.66,122533.954,76108.04596273291
UA48060150000071713,Миколаївська,2020,67531.94,67531.938,40438.28622754491
UA48060150000071713,Миколаївська,2021,26382.854,26382.854,13392.311675126903
UA48060170000025778,Мішково-Погорілівська,2015,7184.753,2788.295,2788.295
UA48060170000025778,Мішково-Погорілівська,2016,4223.898,4223.024,3874.3339449541286
UA48060230000098265,Ольшанська,2015,3212.381,3124.036,3124.036
UA48060250000061313,Очаківська,2015,3101.326,3101.326,3101.326
UA48060250000061313,Очаківська,2021,28856.167999999998,28856.167999999998,14647.801015228426
UA48060270000044708,Первомайська,2015,2131.7889999999998,2090.905,2090.905
UA48060270000044708,Первомайська,2017,2373.158,2373.158,1913.8370967741935
UA48060310000084930,Степівська,2015,1447.196,1320.54,1320.54
UA48060330000083035,Сухоєланецька,2015,985.919,985.919,985.919
UA48060370000016130,Шевченківська,2015,2433.068,2205.552,2205.552
UA48060370000016130,Шевченківська,2016,9163.271,8930.405,8193.032110091743
UA48080010000048763,Арбузинська,2015,17416.16,16411.897,16411.897
UA48080010000048763,Арбузинська,2018,3240,3240,2131.578947368421
UA48080010000048763,Арбузинська,2021,14953,14953,7590.355329949239
UA48080090000029942,Кривоозерська,2016,1843.335,1626.823,1492.4981651376147
UA48080090000029942,Кривоозерська,2017,207.427,189.764,153.03548387096774
UA48080130000028458,Первомайська,2015,6334.474,4070.282,4070.282
UA48080130000028458,Первомайська,2016,6463.968,6346.338,5822.328440366972
UA48080130000028458,Первомайська,2017,14512.442,5976.918,4820.095161290323
UA48080130000028458,Первомайська,2018,16535.524,16522.257999999998,10869.906578947366
UA48080130000028458,Первомайська,2019,27931.088,25802.754,16026.555279503105
UA48080150000083195,Синюхинобрідська,2021,10954.284,10954.284,5560.550253807107
UA51040010000016896,Білгород-Дністровська,2015,5569.18,1671.6819,1671.6819
UA51040010000016896,Білгород-Дністровська,2017,2914.49,2910.794,2347.414516129032
UA51040010000016896,Білгород-Дністровська,2018,23238.8,8000,5263.157894736842
UA51040010000016896,Білгород-Дністровська,2019,22196,22128.508,13744.414906832299
UA51040270000028361,Тузлівська,2017,6530.822,6530.821,5266.791129032258
UA51060030000044366,Болградська,2015,60200,60200,60200
UA51060030000044366,Болградська,2017,39748.872,39748.872,32055.541935483874
UA51060050000061243,Бородінська,2021,19895.74,15880.96,8061.401015228426
UA51060070000052726,Василівська,2020,6330.348,0,0
UA51060190000067242,Теплицька,2019,45903.649,0,0
UA51060190000067242,Теплицька,2021,2000,2000,1015.2284263959391
UA51080030000048246,Ізмаїльська,2017,16000,16000,12903.225806451614
UA51080030000048246,Ізмаїльська,2018,30000,9297.478,6116.761842105263
UA51080030000048246,Ізмаїльська,2019,100000,57038.816,35427.83602484472
UA51080030000048246,Ізмаїльська,2020,80000,80000,47904.19161676647
UA51080050000022808,Кілійська,2017,6000,5688.07,4587.153225806452
UA51080070000040493,Ренійська,2015,192461.36,162279.81578,162279.81578
UA51080090000065506,Саф’янівська,2017,3430.906,3430.906,2766.8596774193547
UA51080090000065506,Саф’янівська,2018,1100,300,197.3684210526316
UA51080090000065506,Саф’янівська,2019,719.265,719.265,446.7484472049689
UA51100010000023950,Авангардівська,2019,23180,10205.562,6338.858385093167
UA51100010000023950,Авангардівська,2020,47178.771,42124.971000000005,25224.533532934136
UA51100010000023950,Авангардівська,2021,32460.705,32460.705,16477.515228426397
UA51100030000027628,Біляївська,2017,780,780,629.0322580645161
UA51100190000060999,Красносільська,2018,15968.517,2000,1315.7894736842104
UA51100210000074534,Маяківська,2017,64441.356,64441.354999999996,51968.83467741935
UA51100210000074534,Маяківська,2018,89318.854,84818.854,55801.87763157895
UA51100210000074534,Маяківська,2019,15000,12214.143,7586.424223602484
UA51100250000055079,Овідіопольська,2020,10000,10000,5988.0239520958085
UA51100270000073549,Одеська,2021,159780.596,159780.596,81106.90152284263
UA51100290000027993,Таїровська,2021,11450,11450,5812.1827411167515
UA51100330000051757,Усатівська,2021,9100,9100,4619.289340101523
UA51100350000087099,Фонтанська,2019,22000,22000,13664.596273291925
UA51100350000087099,Фонтанська,2020,36243.744,35711.579,21384.179041916166
UA51100370000040590,Чорноморська,2017,8397.75,8397.75,6772.379032258064
UA51120010000025020,Ананьївська,2021,6000,1381.83,701.4365482233502
UA51120030000075494,Балтська,2017,15379.872,8893.556,7172.2225806451615
UA51120030000075494,Балтська,2018,39849.744,36815.152,24220.494736842105
UA51120030000075494,Балтська,2019,101976.65,58558.948000000004,36372.01739130435
UA51120030000075494,Балтська,2020,10000,10000,5988.0239520958085
UA51120030000075494,Балтська,2021,66115.334,66115.332,33561.08223350254
UA51120110000047677,Куяльницька,2017,13500,13500,10887.09677419355
UA51120110000047677,Куяльницька,2018,10278,3594.487,2364.7940789473682
UA51120110000047677,Куяльницька,2019,6144.696,6144.696,3816.581366459627
UA51120150000080138,Окнянська,2018,67000,10912.927,7179.557236842105
UA51120150000080138,Окнянська,2019,48970.4,25380,15763.975155279502
UA51120150000080138,Окнянська,2020,63177.094,46811.317,28030.728742514973
UA51120150000080138,Окнянська,2021,14000,14000,7106.598984771574
UA51120210000054996,Савранська,2017,7338.876,7338.876,5918.448387096774
UA51140070000052649,Захарівська,2019,30398.241,28486.878,17693.71304347826
UA51140070000052649,Захарівська,2020,6257.77,6257.77,3747.167664670659
UA53020010000035494,Глобинська,2016,3500,3500,3211.0091743119265
UA53020030000081709,Горішньоплавнівська,2016,17554.106,17061.51,15652.761467889906
UA53020030000081709,Горішньоплавнівська,2017,8800,7236,5835.483870967742
UA53020030000081709,Горішньоплавнівська,2018,8720,3564,2344.7368421052633
UA53020050000041411,Градизька,2015,564.37,561.415,561.415
UA53020110000092487,Кременчуцька,2016,14000,14000,12844.036697247706
UA53020110000092487,Кременчуцька,2017,2000,2000,1612.9032258064517
UA53020110000092487,Кременчуцька,2018,3600,0,0
UA53020110000092487,Кременчуцька,2020,25506.738,25459.368,15245.130538922156
UA53020110000092487,Кременчуцька,2021,69630.002,69630.002,35345.17868020304
UA53020170000049108,Омельницька,2015,803.94,801.081,801.081
UA53020170000049108,Омельницька,2016,1784.108,1393.981,1278.8816513761467
UA53020170000049108,Омельницька,2017,449.688,0,0
UA53020170000049108,Омельницька,2018,4449.688,4412.714,2903.1013157894736
UA53020170000049108,Омельницька,2019,4715.965,3798.878,2359.551552795031
UA53020190000090557,Піщанська,2017,2000,2000,1612.9032258064517
UA53020190000090557,Піщанська,2020,3855.827,3855.827,2308.878443113773
UA53020210000023587,Пришибська,2017,2319.176,2319.176,1870.3032258064516
UA53020230000086353,Семенівська,2016,2479.302,2479.05,2274.3577981651374
UA53020230000086353,Семенівська,2017,1314.966,1209.964,975.7774193548387
UA53020230000086353,Семенівська,2018,105.002,0,0
UA53040010000091190,Гребінківська,2015,316.38,262.555,262.555
UA53040030000088898,Лубенська,2015,12626.932,5594.556,5594.556
UA53040030000088898,Лубенська,2020,23138.112,20585.008,12326.352095808385
UA53040110000034949,Хорольська,2015,580.16,580.16,580.16
UA53040110000034949,Хорольська,2016,2300,2300,2110.091743119266
UA53040110000034949,Хорольська,2017,6000,3909.276,3152.641935483871
UA53040110000034949,Хорольська,2018,2090.724,2090.724,1375.4763157894738
UA53040130000097690,Чорнухинська,2015,78.5,78.5,78.5
UA53060010000060316,Білоцерківська,2015,1143.89,1136.6,1136.6
UA53060010000060316,Білоцерківська,2016,450,404.91,371.4770642201835
UA53060070000077527,Великосорочинська,2016,404.2,360,330.27522935779814
UA53060070000077527,Великосорочинська,2017,2600,2600,2096.7741935483873
UA53060090000098426,Гадяцька,2015,1088,1078.67,1078.67
UA53060090000098426,Гадяцька,2016,1382.256,1382.256,1268.1247706422018
UA53060130000040567,Заводська,2015,340,340,340
UA53060130000040567,Заводська,2016,9105.282,9105.282,8353.46972477064
UA53060130000040567,Заводська,2017,11401.178,11383.618,9180.337096774194
UA53060130000040567,Заводська,2018,17.56,0,0
UA53060130000040567,Заводська,2020,22000,22000,13173.652694610779
UA53060190000015369,Лохвицька,2015,800,800,800
UA53060190000015369,Лохвицька,2020,17000,17000,10179.640718562874
UA53060190000015369,Лохвицька,2021,9000,9000,4568.527918781726
UA53060210000044776,Лютенська,2015,549.2,549.2,549.2
UA53060230000098362,Миргородська,2015,21815.14,15018.568,15018.568
UA53060230000098362,Миргородська,2016,14030.252,13128.768,12044.741284403668
UA53060230000098362,Миргородська,2017,6000,6000,4838.709677419355
UA53060230000098362,Миргородська,2020,20523.008,20523.008,12289.22634730539
UA53060230000098362,Миргородська,2021,14400,14400,7309.644670050761
UA53060250000043118,Петрівсько-Роменська,2015,611.9,611.9,611.9
UA53060270000016329,Ромоданівська,2018,3333.169,0,0
UA53060270000016329,Ромоданівська,2019,5250,571.882,355.20621118012417
UA53060270000016329,Ромоданівська,2020,7465.28,7465.28,4470.22754491018
UA53060330000036503,Шишацька,2016,938.694,933.408,856.3376146788991
UA53060330000036503,Шишацька,2017,4320.367,4320.367,3484.166935483871
UA53060330000036503,Шишацька,2018,12790.897,10000,6578.9473684210525
UA53080010000088479,Білицька,2020,9307.764,9212.985,5516.757485029941
UA53080050000011754,Диканська,2015,1716.15,1702.817,1702.817
UA53080050000011754,Диканська,2017,4299,4250.732,3428.009677419355
UA53080050000011754,Диканська,2018,48.268,0,0
UA53080090000014431,Зіньківська,2015,463.36,463.36,463.36
UA53080090000014431,Зіньківська,2017,2292.416,2292.416,1848.7225806451615
UA53080130000014699,Кобеляцька,2015,1423,1423,1423
UA53080170000047487,Котелевська,2021,18000,18000,9137.055837563452
UA53080210000072644,Мартинівська,2020,10800,10800,6467.065868263473
UA53080250000097618,Машівська,2015,272,272,272
UA53080250000097618,Машівська,2016,512.462,461.986,423.840366972477
UA53080270000062586,Михайлівська,2015,1970.4,1970.4,1970.4
UA53080270000062586,Михайлівська,2017,868.035,868.035,700.0282258064516
UA53080370000025447,Полтавська,2015,45626.22,45546.937,45546.937
UA53080370000025447,Полтавська,2016,84302.36200000001,79243.046,72700.04220183486
UA53080370000025447,Полтавська,2017,101398.96,99848.808,80523.23225806453
UA53080370000025447,Полтавська,2018,235067.80599999998,160291.566,105454.97763157893
UA53080370000025447,Полтавська,2019,302941.646,150436.052,93438.54161490682
UA53080370000025447,Полтавська,2020,68920.136,68920.136,41269.54251497006
UA53080370000025447,Полтавська,2021,90031.198,90031.198,45701.115736040614
UA53080390000027656,Решетилівська,2017,1771.824,1771.824,1428.8903225806453
UA53080390000027656,Решетилівська,2018,4800,0,0
UA53080390000027656,Решетилівська,2019,4251.154,2681.867,1665.755900621118
UA53080390000027656,Решетилівська,2020,9755,9755,5841.317365269461
UA53080390000027656,Решетилівська,2021,4800,4800,2436.548223350254
UA53080470000053547,Щербанівська,2015,3391.73,2982.66,2982.66
UA53080470000053547,Щербанівська,2017,5000,5000,4032.2580645161293
UA53080470000053547,Щербанівська,2018,10000,9969.44,6558.842105263158
UA53080470000053547,Щербанівська,2019,25000,24950.809,15497.396894409938
UA56020030000068439,Вараська,2015,5196.94,5196.94,5196.94
UA56020050000087443,Володимирецька,2015,16000,16000,16000
UA56020050000087443,Володимирецька,2016,818.549,818.549,750.9623853211009
UA56020050000087443,Володимирецька,2017,19973.218,19973.218,16107.433870967743
UA56020050000087443,Володимирецька,2018,23000,13000,8552.631578947368
UA56020050000087443,Володимирецька,2019,10500,10191.838,6330.334161490683
UA56020070000060676,Зарічненська,2016,6089.448,5774,5297.247706422018
UA56020070000060676,Зарічненська,2018,2294.787,2156.3,1418.6184210526317
UA56040050000074861,Варковицька,2015,1002.442,757.307,757.307
UA56040090000093293,Демидівська,2015,583.916,246.28,246.28
UA56040090000093293,Демидівська,2016,4994.939,4000.1083,3669.8241284403666
UA56040110000061997,Дубенська,2015,16584.48,3559.46,3559.46
UA56040110000061997,Дубенська,2016,12815.938,12815.938,11757.74128440367
UA56040110000061997,Дубенська,2018,24000,0,0
UA56040110000061997,Дубенська,2019,15311.318,15311.318,9510.1354037267065
UA56040110000061997,Дубенська,2020,30000,28096,16823.952095808385
UA56040110000061997,Дубенська,2021,14600,13591.27,6899.121827411168
UA56040150000039275,Крупецька,2015,799.751,799.751,799.751
UA56040170000050651,Мирогощанська,2015,880,871.7,871.7
UA56040170000050651,Мирогощанська,2017,7733.045,7600.645,6129.552419354839
UA56040170000050651,Мирогощанська,2018,2600.419,2600.419,1710.8019736842105
UA56040190000045841,Млинівська,2015,525.564,397.35,397.35
UA56040210000047101,Острожецька,2017,2250,1517.757,1223.9975806451614
UA56040210000047101,Острожецька,2018,8000,8000,5263.157894736842
UA56040210000047101,Острожецька,2019,16500,9874,6132.9192546583845
UA56040210000047101,Острожецька,2020,3500,3500,2095.808383233533
UA56040210000047101,Острожецька,2021,14707,14707,7465.482233502538
UA56040290000025511,Радивилівська,2015,14811.676,12897.902,12897.902
UA56040330000091100,Смизька,2021,500,0,0
UA56060010000018261,Бабинська,2016,21892.426,21892.426,20084.794495412843
UA56060010000018261,Бабинська,2017,13457.286,13457.286,10852.65
UA56060030000057923,Березнівська,2015,10044.29,10044.29,10044.29
UA56060030000057923,Березнівська,2017,20000,20000,16129.032258064517
UA56060030000057923,Березнівська,2018,36120.47,31120.47,20473.993421052633
UA56060030000057923,Березнівська,2019,53934,53934,33499.37888198758
UA56060030000057923,Березнівська,2020,58200,54560,32670.65868263473
UA56060070000034529,Бугринська,2017,3600,2880,2322.5806451612902
UA56060130000072276,Головинська,2015,3609,2004.023,2004.023
UA56060150000079268,Городоцька,2015,6021.955,5627.583,5627.583
UA56060150000079268,Городоцька,2017,6044.056,6044.056,4874.238709677419
UA56060170000073171,Гощанська,2015,2664.298,2377.9649999999997,2377.9649999999997
UA56060170000073171,Гощанська,2017,4671.459,4671.459,3767.30564516129
UA56060250000052338,Здолбунівська,2018,25000,10958.342,7209.4355263157895
UA56060250000052338,Здолбунівська,2019,1380,1153.35,716.366459627329
UA56060250000052338,Здолбунівська,2020,10000,10000,5988.0239520958085
UA56060250000052338,Здолбунівська,2021,68282.8,68282.8,34661.31979695432
UA56060290000044465,Клеванська,2015,11440.537,10518.55,10518.55
UA56060290000044465,Клеванська,2016,6500,6011.8548,5515.4631192660545
UA56060290000044465,Клеванська,2017,550,550,443.5483870967742
UA56060290000044465,Клеванська,2018,20000,11694.003,7693.42302631579
UA56060290000044465,Клеванська,2019,15000,15000,9316.770186335403
UA56060290000044465,Клеванська,2020,15000,15000,8982.035928143712
UA56060310000066585,Корецька,2015,6760.123,3266.187,3266.187
UA56060310000066585,Корецька,2017,2653.648,2653.648,2140.0387096774193
UA56060350000045909,Костопільська,2016,14722.157,14722.157,13506.56605504587
UA56060350000045909,Костопільська,2017,21401.592,21401.592,17259.348387096776
UA56060350000045909,Костопільська,2018,15448.636,15448.636,10163.576315789474
UA56060350000045909,Костопільська,2019,31000,31000,19254.658385093167
UA56060350000045909,Костопільська,2020,18000,18000,10778.443113772455
UA56060350000045909,Костопільська,2021,61400,61400,31167.512690355332
UA56060410000055190,Мізоцька,2015,2256.492,2183.076,2183.076
UA56060430000081857,Олександрійська,2018,7661.36,7012.1,4613.223684210527
UA56060430000081857,Олександрійська,2019,2582,2294.711,1425.2863354037265
UA56060450000083945,Острозька,2015,4169.925,4047.892,4047.892
UA56060450000083945,Острозька,2018,8650.456,8407.106,5530.990789473684
UA56060450000083945,Острозька,2019,6400,6043.1,3753.478260869565
UA56060470000086729,Рівненська,2015,10051.378,9780.35,9780.35
UA56060470000086729,Рівненська,2017,7540.568,7321.848,5904.716129032258
UA56060470000086729,Рівненська,2018,77973.16,39211.386,25796.96447368421
UA56060470000086729,Рівненська,2019,164124,160568,99731.67701863353
UA56060470000086729,Рівненська,2020,136810.258,135530,81155.68862275449
UA56060470000086729,Рівненська,2021,112000,112000,56852.79187817259
UA56060510000062151,Шпанівська,2015,7031.507,6981.92,6981.92
UA56060510000062151,Шпанівська,2016,15081.544,13724.53727,12591.318596330275
UA56080010000083302,Березівська,2016,8839.524,8707.844,7988.847706422017
UA56080070000040721,Дубровицька,2015,1674.916,993.472,993.472
UA56080070000040721,Дубровицька,2018,40000,39999.968,26315.76842105263
UA56080070000040721,Дубровицька,2019,50000,47906.2,29755.40372670807
UA56080070000040721,Дубровицька,2020,14320,14100,8443.11377245509
UA56080110000056503,Миляцька,2018,5000,5000,3289.4736842105262
UA56080110000056503,Миляцька,2019,11000,11000,6832.298136645963
UA56080110000056503,Миляцька,2020,3600,3600,2155.688622754491
UA56080130000056682,Немовицька,2016,16639.632,16639.632,15265.717431192661
UA56080150000069525,Рокитнівська,2015,11539.088,10765.499,10765.499
UA56080150000069525,Рокитнівська,2017,12000,12000,9677.41935483871
UA56080170000055864,Сарненська,2015,4088.688,1347.707,1347.707
UA56080170000055864,Сарненська,2017,36000,36000,29032.25806451613
UA56080170000055864,Сарненська,2018,30000,20000,13157.894736842105
UA56080170000055864,Сарненська,2019,46698.966,46698.966,29005.568944099377
UA56080170000055864,Сарненська,2020,56642.466,43979.116,26334.800000000003
UA56080170000055864,Сарненська,2021,17265.722,17265.722,8764.325888324875
UA56080190000032614,Старосільська,2018,10000,10000,6578.9473684210525
UA59020010000024157,Бочечківська,2016,334.673,334.673,307.0394495412844
UA59020010000024157,Бочечківська,2017,1986,1974.122,1592.033870967742
UA59020030000072865,Буринська,2016,8227.927,8106.832,7437.460550458715
UA59020030000072865,Буринська,2017,3786.954,0,0
UA59020030000072865,Буринська,2018,3786.954,3786.954,2491.417105263158
UA59020070000032449,Конотопська,2015,42587.336,38558.21818,38558.21818
UA59020070000032449,Конотопська,2016,6608.532,6266.008,5748.6311926605495
UA59020070000032449,Конотопська,2019,51863.27,35107.74,21806.04968944099
UA59020070000032449,Конотопська,2020,16755.53,15987.094000000001,9573.11017964072
UA59020090000085438,Кролевецька,2016,1668.537,1668.537,1530.7678899082568
UA59020090000085438,Кролевецька,2017,6911.053000000001,6911.053000000001,5573.429838709678
UA59020090000085438,Кролевецька,2018,3135.08,3135.08,2062.5526315789475
UA59020110000066430,Новослобідська,2016,926.386,926.354,849.8660550458716
UA59020110000066430,Новослобідська,2018,2530.991,0,0
UA59020110000066430,Новослобідська,2019,7528.693,6985.76,4338.981366459627
UA59020110000066430,Новослобідська,2020,13841.961,10851.556,6497.937724550899
UA59020110000066430,Новослобідська,2021,9839.999,6312.705,3204.4187817258885
UA59020130000060377,Попівська,2015,3000,1564.172,1564.172
UA59020130000060377,Попівська,2016,3000,1296.894,1189.811009174312
UA59020130000060377,Попівська,2020,6245.485,4279.12,2562.3473053892217
UA59020130000060377,Попівська,2021,3296.139,2296.139,1165.5527918781727
UA59020150000078955,Путивльська,2015,800,800,800
UA59020150000078955,Путивльська,2016,1566.406,1566.406,1437.069724770642
UA59020150000078955,Путивльська,2017,537.198,537.198,433.22419354838706
UA59020150000078955,Путивльська,2018,11262.71,6017.336,3958.7736842105264
UA59020150000078955,Путивльська,2019,6994.4439999999995,4258.0019999999995,2644.7217391304343
UA59040050000033127,Грунська,2016,480.459,480.459,440.78807339449537
UA59040050000033127,Грунська,2017,1215,1215,979.8387096774194
UA59040070000045520,Кириківська,2016,672.094,672.094,616.6
UA59040070000045520,Кириківська,2017,2231.401,1984.269,1600.2169354838709
UA59040090000041737,Комишанська,2019,5164.512,3717.751,2309.162111801242
UA59040110000026694,Охтирська,2015,50780,4788.61864,4788.61864
UA59040110000026694,Охтирська,2016,35000,35000,32110.091743119265
UA59040110000026694,Охтирська,2017,55970,40190.39,32411.604838709678
UA59040110000026694,Охтирська,2018,57701.42,57222.126,37646.13552631579
UA59040110000026694,Охтирська,2021,24000,20347.004,10328.42842639594
UA59040130000041676,Тростянецька,2015,4659,3829.13292,3829.13292
UA59040130000041676,Тростянецька,2016,8052.0560000000005,7720.768,7083.2733944954125
UA59040130000041676,Тростянецька,2019,40318.964,25068.05,15570.217391304346
UA59040130000041676,Тростянецька,2020,15250.914,6387.454,3824.822754491018
UA59040130000041676,Тростянецька,2021,21918.336,21807.266,11069.678172588832
UA59060030000069916,Вільшанська,2016,471.537,0,0
UA59060030000069916,Вільшанська,2017,2160.1,2160.1,1742.016129032258
UA59060030000069916,Вільшанська,2018,1724.472,0,0
UA59060030000069916,Вільшанська,2019,0,0,0
UA59060050000060884,Коровинська,2016,810,810,743.1192660550458
UA59060050000060884,Коровинська,2017,4346.226,3385.088,2729.909677419355
UA59060050000060884,Коровинська,2018,961.138,819.788,539.3342105263158
UA59060050000060884,Коровинська,2019,7898.162,0,0
UA59060050000060884,Коровинська,2020,7898.162,7297.836,4369.961676646707
UA59060070000040784,Липоводолинська,2016,1435,1278.644,1173.0678899082568
UA59060090000012687,Недригайлівська,2017,5000,4199.392,3386.606451612903
UA59060090000012687,Недригайлівська,2018,4525.08,800.608,526.7157894736841
UA59060090000012687,Недригайлівська,2019,11135.986,5465.388,3394.6509316770184
UA59060090000012687,Недригайлівська,2020,19336.908,0,0
UA59060090000012687,Недригайлівська,2021,15790.576,1600.013,812.1893401015228
UA59060110000049734,Роменська,2016,8380.404,4144.034,3801.866055045871
UA59060110000049734,Роменська,2017,11400,11046.762,8908.679032258065
UA59060110000049734,Роменська,2018,20904.294,4155.584,2733.936842105263
UA59060110000049734,Роменська,2019,26748.71,15454.688,9599.185093167702
UA59060110000049734,Роменська,2020,40502.292,22403.968,13415.549700598804
UA59060110000049734,Роменська,2021,23781.673000000003,20392.312,10351.427411167513
UA59060130000041204,Синівська,2016,2168.7,2168.663,1989.5990825688073
UA59080010000078468,Бездрицька,2017,2224.854,974.727,786.0701612903225
UA59080010000078468,Бездрицька,2018,1250.127,1250.127,822.4519736842104
UA59080030000075526,Білопільська,2016,3847.268,3522.296,3231.464220183486
UA59080050000061215,Верхньосироватська,2016,2735,2735,2509.1743119266052
UA59080050000061215,Верхньосироватська,2021,14111,14110.591,7162.736548223351
UA59080070000062635,Ворожбянська,2016,375.678,375.678,344.65871559633024
UA59080090000092991,Краснопільська,2015,1387.095,1387.095,1387.095
UA59080090000092991,Краснопільська,2016,2247.578,2090.972,1918.3229357798166
UA59080090000092991,Краснопільська,2017,5000,4948.667,3990.860483870968
UA59080090000092991,Краснопільська,2018,2051.333,51.333,33.771710526315786
UA59080090000092991,Краснопільська,2019,24000,14842.887,9219.18447204969
UA59080090000092991,Краснопільська,2020,9157.113,7289.068,4364.7113772455095
UA59080090000092991,Краснопільська,2021,5869.644,5470.511,2776.9091370558376
UA59080110000034361,Лебединська,2016,3228.546,3215.768,2950.2458715596326
UA59080110000034361,Лебединська,2018,2446.962,0,0
UA59080110000034361,Лебединська,2019,2446.962,2446.962,1519.8521739130433
UA59080130000022249,Миколаївська,2016,973.309,973.309,892.9440366972476
UA59080130000022249,Миколаївська,2017,4000,4000,3225.8064516129034
UA59080130000022249,Миколаївська,2018,5914.456,0,0
UA59080130000022249,Миколаївська,2019,0,0,0
UA59080150000013842,Миколаївська,2017,649.08,649.08,523.4516129032259
UA59080170000056499,Миропільська,2017,1925,1391,1121.774193548387
UA59080170000056499,Миропільська,2018,534,534,351.3157894736842
UA59080170000056499,Миропільська,2020,7240.034,6691.006,4006.590419161677
UA59080190000095280,Нижньосироватська,2017,2170.5460000000003,1975.063,1592.792741935484
UA59080190000095280,Нижньосироватська,2018,5014.01,0,0
UA59080190000095280,Нижньосироватська,2019,4982.706,4963.775,3083.0900621118008
UA59080190000095280,Нижньосироватська,2020,4415.613,4334.154,2595.301796407186
UA59080250000082875,Степанівська,2016,945,945,866.9724770642201
UA59080250000082875,Степанівська,2017,1308.347,0,0
UA59080250000082875,Степанівська,2018,3000,92.694,60.982894736842105
UA59080250000082875,Степанівська,2019,7878.222,1876.458,1165.5018633540371
UA59080250000082875,Степанівська,2020,6001.763999999999,6001.763999999999,3593.8706586826343
