"hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","square","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_popultaion_2022","urban_popultaion_2022.x","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total_2021","income_transfert_2021","income_military_2021","income_pdfo_2021","income_unified_tax_2021","income_property_tax_2021","income_excise_duty_2021","income_own_2021","own_income_prop_2021","transfert_prop_2021","military_tax_prop_2021","pdfo_prop_2021","unified_tax_prop_2021","property_tax_prop_2021","excise_duty_prop_2021","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_adapt","dfrr_executed","turnout_2020","sex_head","age_head","education_head","incumbent","rda","not_from_here","party","enterpreuner","unemployed","priv_work","polit_work","communal_work","ngo_work","party_national_winner","no_party","male","high_educ","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","urban_popultaion_2022.y","declarations_pct","urban_declarations_pct","train_station"
"UA68060090000093924","Ізяславська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","міська","Ізяславська міська громада",0,"UA68060090010061527","Ізяслав",50.1194691,26.8207625,99.9,46,645.7,164.289503556267,410.3132837126,199.840693607413,NA,NA,NA,NA,NA,1,NA,0,28872,15996,0.554031587697423,2.2557e+10,"Бюджет Ізяславської міської територіальної громади","Khmelnitsk","Center","C",104448.44959,49230.602,2139.83315,34833.93712,5912.17099,8537.42415,2633.3571,55217.84759,2.74,2.26,0.1,1.69,0.31,0.43,0.13,-0.01,0.12,-0.13,57578.78111,100210.20662,42631.42551,75.8981621782024,-1.17902992028659,-3.90981355310005,2.73078363281346,32502.806,0.376480429709858,"male",58,"higher",0,1,0,"Європейська солідарність",0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,26974,14607,12367,0.54,0.46,21586,5388,0.8,0.2,8379,0.31,19313,0.72,15996,0.934261568301469,1.3494623655914,0
"UA68060110000046608","Крупецька","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","сільська","Крупецька сільська громада",0,"UA68060110010014383","Крупець",50.33339,26.8057477,120.4,11,190.9,143.148813991765,397.660320753483,193.863716399568,NA,NA,NA,NA,NA,1,NA,0,3353,0,0,2.2538e+10,"Бюджет Крупецької сільської територіальної громади","Khmelnitsk","Center","C",21067.42514,7862.816,0,7922.03653,805.35652,1849.5559,56.567,13204.60914,3.18,1.82,0,1.97,0.2,0.45,0,-0.46,0.0299999999999999,-0.43,12476.86546,18074.82946,5597.964,1.57521470525921,-30.1050021421455,15.6027851748656,-45.7077873170111,NA,0.46677796327212,"male",53,"higher",1,0,0,"Самовисування",0,0,1,0,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2017-10-15",2017,1592.91666666667,1,0,0,0,0,NA,2239,1168,1071,0.52,0.48,0,2239,0,1,673,0.3,1545,0.69,0,0.667760214733075,NA,0
"UA68060130000034298","Ленковецька","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","сільська","Ленковецька сільська громада",0,"UA68060130010079473","Ленківці",50.013626,27.07008,75.6,17,260.6,169.473882740837,403.324317635045,196.23398610963,NA,NA,NA,NA,NA,1,NA,0,6270,0,0,2.2525e+10,"Бюджет Ленковецької сільської територіальної громади","Khmelnitsk","Center","C",23211.19157,10961.869,0,7454.13178,1365.03225,2841.03534,170.387,12249.32257,2.73,2.27,0,1.63,0.33,0.64,0.04,0.14,0.15,-0.04,8184.71779,19006.25258,10821.53479,7.62251046082745,-43.5674042908068,-33.9891932751841,-9.57821101562268,NA,0.514625992478061,"male",54,"non-higher",1,0,0,"За конкретні справи",0,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,"2016-10-09",2016,1963.91666666667,1,0,0,0,0,NA,3817,2060,1757,0.54,0.46,0,3817,0,1,1250,0.33,2717,0.71,0,0.608771929824561,NA,0
"UA68060150000029549","Михайлюцька","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","сільська","Михайлюцька сільська громада",0,"UA68060150010054551","Михайлючка",50.288891,27.31098,135.8,18,268.4,135.48270237624,371.040891271154,229.129934616015,NA,NA,NA,NA,NA,1,NA,0,5000,0,0,2.256e+10,"Бюджет Михайлюцької сільської територіальної громади","Khmelnitsk","Center","C",17517.715,11784.199,0,3123.57175,295.98265,1560.07678,91.3173,5733.516,1.76,3.24,0,0.92,0.1,0.49,0.03,0.39,0.18,-0.04,5296.38268,17740.28968,12443.907,17.4197064695343,2.11100635242907,-12.622831226482,14.7338375789111,37497.175,0.462466158011322,"male",41,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,4773,4394,2265,2129,0.52,0.48,0,4394,0,1,1549,0.35,3123,0.71,0,0.8788,NA,1
"UA68060170000075276","Нетішинська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","міська","Нетішинська міська громада",0,"UA68060170010043609","Нетішин",50.3338348,26.6496599,137.6,3,95.4,146.933447587103,406.939241578086,182.906835253078,NA,NA,NA,NA,NA,1,NA,0,37537,36492,0.972160801342675,2.2546e+10,"Бюджет Нетішинської міської територіальної громади","Khmelnitsk","Center","C",223183.1385,44796.493,5093.3861,147259.33359,8918.20641,12223.06266,5394.97298,178386.6455,4.01,0.99,0.12,3.32,0.22,0.28,0.12,-0.15,0.04,-0.18,200236.27516,238073.25116,37836.976,33.9631721013342,6.34322151885809,0.545512912603896,5.79770860625419,10251.682,0.345275045809805,"male",59,"higher",1,0,0,"Воля",0,0,0,1,0,0,0,0,1,1,47,0,0,0,0,0,0,0,0,"2019-03-29",2019,1062.91666666667,1,0,0,0,0,36364,33748,17865,15883,0.53,0.47,31618,2130,0.94,0.06,11318,0.34,25775,0.76,36492,0.899059594533394,0.866436479228324,1
"UA68060190000075749","Плужненська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","сільська","Плужненська сільська громада",0,"UA68060190010049660","Плужне",50.1804274,26.5625722,130.2,23,354.7,165.043746117763,421.476568583009,180.318669976355,NA,NA,NA,NA,NA,1,NA,0,7060,0,0,2.2547e+10,"Бюджет Плужненської сільської територіальної громади","Khmelnitsk","Center","C",24101.97988,15320.453,0,5151.19749,916.16522,2111.15785,113.07424,8781.52688,1.87,3.13,0,1.1,0.22,0.43,0.01,-0.13,0.03,-0.16,8114.83722,22777.89522,14663.058,47.8529336319717,-3.59432388799322,-9.0433531303207,5.44902924232747,NA,0.501056710109193,"male",41,"higher",0,0,0,"За майбутнє",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,NA,6038,3210,2828,0.53,0.47,0,6038,0,1,1957,0.32,4293,0.71,0,0.855240793201133,NA,0
"UA68060210000095851","Полонська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","міська","Полонська міська громада",0,"UA68060210010068447","Полонне",50.1194505,27.5085733,106.5,35,617.7,151.651786404553,371.461813792946,213.520313930189,NA,NA,NA,NA,NA,1,NA,0,32145,20172,0.62753149790014,2.2517e+10,"Бюджет Полонської міської територіальної громади","Khmelnitsk","Center","C",127556.52452,71482.4515,482.91997,34996.71912,7347.72176,7771.64477,2671.4386,56074.07302,2.26,2.74,0,1.4,0.3,0.31,0.11,-0.02,0.14,-0.12,52458.66734,111341.69034,58883.023,16.0868392427934,-1.67689155415139,-15.4609301204192,13.7840385662678,106013.354,0.340776028219208,"male",62,"non-higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,0,NA,1,1,0,0,0,0,0,0,"2015-08-16",2015,2383.91666666667,1,0,0,0,0,16910,32454,17431,15023,0.54,0.46,23742,8712,0.73,0.27,10717,0.33,23353,0.72,20172,1.00961269248717,1.17697798929209,1
"UA68060230000028195","Понінківська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","селищна","Понінківська селищна громада",0,"UA68060230010098831","Понінка",50.19138,27.56126,121.1,7,170.3,143.303175038026,363.585026530922,222.197687673626,NA,NA,NA,NA,NA,NA,NA,0,7871,6914,0.878414432727735,2.2518e+10,"Бюджет Понінківської селищної територіальної громади","Khmelnitsk","Center","C",25487.35232,11821.806,0,10209.41386,954.01706,1382.82646,161.49036,13665.54632,2.78,2.22,0,2.05,0.21,0.29,0.03,0.2,0.16,-0.07,12944.62943,23926.75943,10982.13,16.3353826541327,-0.49827979084085,-4.61652029730282,4.11824050646197,13477.225,0.319089207735496,"male",53,"non-higher",0,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,"2015-08-16",2015,2383.91666666667,1,0,0,0,0,958,6254,3422,2832,0.55,0.45,6254,0,1,0,2085,0.33,4441,0.71,6914,0.794562317367552,0.904541509979751,1
"UA68060250000078635","Сахновецька","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","сільська","Сахновецька сільська громада",0,"UA68060250010058571","Сахнівці",49.97406,26.851959,92.6,23,255.4,178.516837607256,418.279539998009,190.306114009005,NA,NA,NA,NA,NA,1,NA,0,4733,0,0,2.2549e+10,"Бюджет Сахновецької сільської територіальної громади","Khmelnitsk","Center","C",18972.7304,8383.11,0,6361.71408,1429.91641,2640.6446,26.721,10589.6204,2.88,2.12,0,1.7,0.4,0.73,0,0.36,0.2,0.1,11308.93501,18801.80801,7492.873,58.2935939448055,-10.9115134445323,5.91571520726701,-16.8272286517993,2000,0.565048039470267,"male",47,"higher",0,0,1,"За майбутнє",0,1,0,0,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2019-10-13",2019,864.916666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA68060270000042174","Славутська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","міська","Славутська міська громада",0,"UA68060270010040268","Славута",50.2962398,26.8658254,114.1,3,72.7,145.00803409426,396.396364331234,198.729393152062,NA,NA,NA,NA,NA,1,NA,0,35591,34918,0.981090725183333,2.2545e+10,"Бюджет Славутської міської територіальної громади","Khmelnitsk","Center","C",145954.66449,49243.702,858.62144,49964.86116,10633.17112,17229.07127,5066.4029,96710.96249,3.37,1.63,0.04,1.73,0.37,0.62,0.18,0.04,0.11,-0.14,84524.78016,127350.69616,42825.916,15.7805729888842,-7.76903807580732,-22.1476173074577,14.3785792316504,130740.57,0.295421814598651,"male",59,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,44,4,1,1,1,1,1,0,0,"2018-07-10",2018,1324.91666666667,1,0,0,0,0,NA,40489,21865,18624,0.54,0.46,40489,0,1,0,14360,0.35,29202,0.72,34918,1.13761906099857,1.15954522023025,0
"UA68060290000039941","Судилківська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","сільська","Судилківська сільська громада",0,"UA68060290010082864","Судилків",50.16930785,27.1400834691813,103.7,21,374.5,151.457142204353,388.741888422838,214.087392408659,NA,NA,NA,NA,NA,1,NA,0,12397,0,0,2.2526e+10,"Бюджет Судилківської сільської територіальної громади","Khmelnitsk","Center","C",43657.64533,25619.979,1726.13474,11937.4689,1551.85754,2186.81734,65.37306,18037.66633,2.15,2.85,0.2,1.36,0.18,0.3,0,-0.06,0.11,-0.17,13969.42651,40447.61951,26478.193,9.07178177365375,-38.5993393746298,-21.6354788564778,-16.9638605181521,16319.229,0.369019807008634,"female",41,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"2016-10-09",2016,1963.91666666667,1,0,0,0,0,256,8216,4486,3730,0.55,0.45,0,8216,0,1,2644,0.32,6008,0.73,0,0.662740985722352,NA,1
"UA68060310000022172","Улашанівська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","сільська","Улашанівська сільська громада",0,"UA68060310010064784","Улашанівка",50.3421995,26.8585526,119.3,21,377.7,140.606695564187,393.990328750358,197.397769991531,NA,NA,NA,NA,NA,1,NA,0,7979,0,0,2.2543e+10,"Бюджет Улашанівської сільської територіальної громади","Khmelnitsk","Center","C",34605.65293,18589.41,2127.24544,10655.97054,1248.28969,1587.47331,1462.22957,16016.24293,2.46,2.54,0.32,1.61,0.22,0.25,0.22,0.81,0.3,0.36,24471.78664,40657.85864,16186.072,6.53823345962126,-15.9852995976939,-12.611040478355,-3.37425911933885,10198.681,0.433263157894737,"male",61,"higher",1,0,0,"За конкретні справи",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA68060330000029010","Шепетівська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","міська","Шепетівська міська громада",0,"UA68060330010023704","Шепетівка",50.1809437,27.0651783,95.9,4,172.8,151.794984153071,392.233628730912,214.629689443577,NA,NA,NA,NA,NA,1,NA,0,42278,40299,0.953190784805336,2.2565e+10,"Бюджет Шепетівської міської територіальної громади","Khmelnitsk","Center","C",177450.08026,62697.599,9582.0387,73010.97441,10529.30158,14258.74094,7873.0929,114752.48126,3.31,1.69,0.28,2.1,0.31,0.41,0.23,0.56,0.17,0.37,187875.09287,241526.32987,53651.237,34.9298126078107,8.68473763711848,4.04359562246499,4.64114201465349,20715.128,0.272398764206113,"male",39,"higher",0,0,0,"Самовисування",0,1,0,0,0,0,0,1,1,1,54,3,1,0,1,1,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,77533,46275,25173,21102,0.54,0.46,44311,1964,0.96,0.04,15588,0.34,33592,0.73,40299,1.09454089597427,1.09955582024368,1
"UA68060350000035460","Ямпільська","UA68060000000040570","Шепетівський","UA68000000000099709","Хмельницька","селищна","Ямпільська селищна громада",0,"UA68060350010030995","Ямпіль",49.9562165,26.2274578,121.4,13,160.7,196.347076266888,455.327671363673,165.071660799363,NA,NA,NA,NA,NA,1,NA,0,5906,1815,0.307314595326786,2.2544e+10,"Бюджет Ямпільської селищної територіальної громади","Khmelnitsk","Center","C",22468.02896,11738.626,0,6518.45739,1368.35555,1734.66099,318.57766,10729.40296,2.44,2.56,0,1.39,0.35,0.45,0.06,0.02,0.15,-0.12,7832.07431,19680.86251,11848.7882,13.1895957454704,-13.8849116342408,-14.096409533485,0.21149789924414,2567.5555,0.564672594987874,"male",59,"higher",1,0,0,"За конкретні справи",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,5247,2816,2431,0.54,0.46,5247,0,1,0,1667,0.32,3822,0.73,1815,0.888418557399255,2.89090909090909,0
"UA71020010000037786","Бужанська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Бужанська сільська громада",0,"UA71020010010048767","Бужанка",49.2363431,30.7457326,127.9,8,132.6,225.799887347449,322.726879038224,297.24963166478,NA,NA,NA,NA,NA,NA,NA,0,3403,0,0,2.3531e+10,"Бюджет Бужанської сільської територіальної громади","Cherkassy","Center","C",15441.50692,7576.815,0,4130.82922,668.72856,2495.07941,31.75662,7864.69192,2.62,2.38,0,1.35,0.23,0.85,0,0.04,0.14,-0.03,6490.935,12553.34065,6062.40565,20.5833322473594,-28.5731403014469,-10.3240446208471,-18.2490956805998,NA,0.448753462603878,"female",60,"higher",1,0,0,"Слуга народу",0,0,0,1,0,0,1,0,0,1,NA,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,1886,1000,886,0.53,0.47,0,1886,0,1,209,0.11,1509,0.8,0,0.55421686746988,NA,0
"UA71020030000059581","Ватутінська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","міська","Ватутінська міська громада",0,"UA71020030010075692","Ватутіне",49.0172494,31.0618502,99.6,5,107.7,252.448764704988,336.796689301929,308.798636907122,NA,NA,NA,NA,NA,1,NA,0,20469,15763,0.770091357662807,2.356e+10,"Бюджет Ватутінської міської територіальної громади","Cherkassy","Center","C",60305.90069,34154.556,132.57504,13932.93628,5046.1731,3876.44655,1524.77838,26151.34469,2.23,2.77,0.01,1.18,0.45,0.34,0.14,0.06,0.11,-0.23,26595.25418,61208.66418,34613.41,21.9220259958551,1.81380764595684,-2.47415197494316,4.28795962090001,3509.664,0.310081223124701,"male",59,"higher",0,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,16541,9119,7422,0.55,0.45,16114,427,0.97,0.03,4585,0.28,11768,0.71,15763,0.808100053739802,1.02226733489818,0
"UA71020050000074004","Виноградська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Виноградська сільська громада",0,"UA71020050010014665","Виноград",49.2379387,30.5494724,142.4,9,209.1,225.14334577414,326.367729901775,284.635554063485,NA,NA,NA,NA,NA,NA,NA,0,3853,0,0,2.3557e+10,"Бюджет Виноградської сільської територіальної громади","Cherkassy","Center","C",16135.38117,7234.168,0,4627.63852,1391.3846,2257.92803,215.1548,8901.21317,2.88,2.12,0,1.48,0.45,0.72,0.06,-0.06,0.0599999999999999,-0.25,6303.53152,12794.76652,6491.235,8.73918909976146,-35.4279767285308,-30.5767583623044,-4.8512183662264,NA,0.538880484114977,"male",57,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,"2019-04-21",2019,1039.91666666667,1,0,0,0,0,NA,2277,1275,1002,0.56,0.44,0,2277,0,1,205,0.09,1716,0.75,0,0.590968076823255,NA,0
"UA71020070000078820","Вільшанська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","селищна","Вільшанська селищна громада",0,"UA71020070010074773","Вільшана",49.2164667,31.2114781,98.2,17,286.9,232.504243326345,312.991489638917,327.080680786667,NA,NA,NA,NA,NA,1,NA,0,8980,2919,0.325055679287305,2.3533e+10,"Бюджет Вільшанської селищної територіальної громади","Cherkassy","Center","C",28954.8838,14575.993,0,8483.83945,2106.02735,2928.80549,100.8104,14378.8908,2.5,2.5,0,1.42,0.39,0.54,0.01,-0.06,0.05,-0.29,11640.38497,24867.83997,13227.455,-11.6874713924787,-22.3195104804979,-18.5688818437614,-3.75062863673647,NA,0.420936028800886,"male",38,"higher",0,0,0,"Самовисування",0,1,0,0,0,0,0,1,1,1,NA,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,6385,3537,2848,0.55,0.45,3760,2625,0.59,0.41,1494,0.23,4444,0.7,2919,0.711024498886414,1.28811236724906,0
"UA71020090000047211","Водяницька","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Водяницька сільська громада",0,"UA71020090010017096","Водяники",49.127769,30.77648,116,14,306.7,237.995022949134,333.906075415851,294.145275760416,NA,NA,NA,NA,NA,1,NA,0,5708,0,0,2.3534e+10,"Бюджет Водяницької сільської територіальної громади","Cherkassy","Center","C",23241.14311,9131.174,0,7281.90038,1867.71726,3471.81593,55.99073,14109.96911,3.1,1.9,0,1.62,0.42,0.78,0,0.32,0.16,-0.02,11811.68464,20930.66964,9118.985,22.5958173886986,-9.38798188023973,-28.6002600801832,19.2122781999434,NA,0.530658906672209,"male",43,"higher",1,0,0,"Черкащани",0,0,0,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"UA71020110000015834","Єрківська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","селищна","Єрківська селищна громада",0,"UA71020110010072711","Єрки",48.98357,30.99449,106.4,3,52.5,255.500487011059,342.846275216547,302.900032431248,NA,NA,NA,NA,NA,1,NA,0,4843,3874,0.799917406566178,2.3502e+10,"Бюджет Єрківської селищної територіальної громади","Cherkassy","Center","C",22791.11913,6435.544,0,12436.06219,1166.53774,1647.21841,138.84704,16355.57513,3.62,1.38,0,2.76,0.27,0.36,0.04,0.26,0.11,0.0500000000000001,14388.16404,20123.83504,5735.671,35.7652613147381,6.99474483379305,-23.5398468660199,30.5345916998129,443.3124,0.275802039293708,"male",65,"higher",1,0,0,"Слуга народу",0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"2015-08-16",2015,2383.91666666667,1,0,0,0,0,NA,3933,2146,1787,0.55,0.45,3933,0,1,0,1159,0.29,2752,0.7,3874,0.812099938054925,1.01522973670625,0
"UA71020130000086047","Звенигородська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","міська","Звенигородська міська громада",0,"UA71020130010081908","Звенигородка",49.0767158,30.96138,98.9,16,492.9,244.925797973523,336.572250315888,304.333363364579,NA,NA,NA,NA,NA,1,NA,0,26983,16269,0.602935181410518,2.3564e+10,"Бюджет Звенигородської міської територіальної громади","Cherkassy","Center","C",110451.59638,45629.6896,1671.11129,40081.89631,8845.35535,8468.48398,3666.60248,64821.90678,3,2,0.07,1.84,0.41,0.39,0.18,0.1,0.13,-0.00999999999999998,81541.20879,121466.97681,39925.76802,24.3360904985357,0.384467794368848,0.346352388199067,0.0381154061697808,NA,0.368135733498862,"male",62,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,23,1,1,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,28200,15596,12604,0.55,0.45,23116,5084,0.82,0.18,8605,0.31,20075,0.71,16269,1.04510247192677,1.42086176163255,0
"UA71020150000082849","Катеринопільська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","селищна","Катеринопільська селищна громада",0,"UA71020150010017266","Катеринопіль",48.94329,30.9723848,110.3,21,441.8,259.753010558344,347.288270783964,299.882618499707,NA,NA,NA,NA,NA,1,1,0,12686,5243,0.413290241210784,2.3566e+10,"Бюджет Катеринопільської селищної територіальної громади","Cherkassy","Center","C",51600.01903,21507.979,210.14533,15835.07547,3655.33744,8615.72165,715.33839,30092.04003,2.97,2.03,0.02,1.55,0.39,0.86,0.06,0.13,0.14,-0.03,33865.28363,54257.21373,20391.9301,22.4419257444484,-2.96014333078082,6.77549901782575,-9.73564234860657,1031.046,0.376564801178203,"male",62,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"2020-08-16",2020,556.916666666667,0,0,0,0,0,NA,10903,5878,5025,0.54,0.46,8383,2520,0.77,0.23,3102,0.28,7810,0.72,5243,0.859451363708025,1.59889376311272,0
"UA71020170000024193","Лип’янська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Лип’янська сільська громада",0,"UA71020170010056292","Лип’янка",48.858028,31.501726,97.8,13,216.4,276.051709166594,330.99003627455,328.148575178072,NA,NA,NA,NA,NA,NA,NA,0,3082,0,0,2.3539e+10,"Бюджет Лип'янської сільської територіальної громади","Cherkassy","Center","C",12370.06375,4756.423,0,3435.0851,973.11425,2966.69923,29.312,7613.64075,3.09,1.91,0,1.39,0.41,1.23,0,0.33,0.13,0.07,6028.16232,10235.85032,4207.688,35.9298937640587,-16.9697177880085,-35.4929281309059,18.5232103428975,NA,0.590909090909091,"male",55,"higher",1,0,0,"Слуга народу",0,0,0,1,0,0,1,0,1,1,NA,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,1924,1018,906,0.53,0.47,0,1924,0,1,516,0.27,1380,0.72,0,0.624269954574951,NA,0
"UA71020190000034403","Лисянська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","селищна","Лисянська селищна громада",0,"UA71020190010039509","Лисянка",49.2525981,30.8277476,126.6,20,374.8,224.45453665947,319.53948634656,303.390198261246,NA,NA,NA,NA,NA,1,NA,0,13649,7398,0.542017730236647,2.354e+10,"Бюджет Лисянської селищної територіальної громади","Cherkassy","Center","C",58721.8709,29743.5811,264.81903,18045.23971,3516.24471,4290.24026,1371.677,28978.2898,2.52,2.48,0.02,1.57,0.31,0.37,0.12,-0.08,0.09,-0.2,27475.63911,50261.17554,22785.53643,33.9656386795229,-27.9209135898064,-12.4901674222096,-15.4307461675968,3809.15347,0.411705263157895,"male",60,"higher",0,0,0,"За майбутнє",0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,"2018-10-14",2018,1228.91666666667,1,0,0,0,0,NA,13946,7528,6418,0.54,0.46,12762,1184,0.92,0.08,4582,0.33,9853,0.71,7398,1.02175983588541,1.72506082725061,0
"UA71020210000030936","Матусівська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Матусівська сільська громада",0,"UA71020210010034197","Матусів",49.0554354,31.5623267,63.7,2,104.9,255.925194927668,310.605892377524,344.239919178149,NA,NA,NA,NA,NA,1,NA,0,3711,0,0,2.3523e+10,"Бюджет Матусівської сільської територіальної громади","Cherkassy","Center","C",12889.00105,7024.728,0,2790.82992,1060.64896,1632.90204,79.389,5864.27305,2.34,2.66,0,1.08,0.43,0.67,0.05,-0.07,0.13,-0.17,4817.54544,10412.12644,5594.581,-36.760482039,-18.2689888767264,-17.3204674283408,-0.94852144838562,542.443,0.46489696122948,"female",46,"higher",0,0,0,"Слуга народу",0,0,0,1,0,0,1,0,0,1,NA,0,0,0,0,0,0,0,0,"2017-08-20",2017,1648.91666666667,1,0,0,0,0,NA,2391,1311,1080,0.55,0.45,0,2391,0,1,564,0.24,1669,0.7,0,0.644300727566694,NA,0
"UA71020230000095267","Мокрокалигірська","UA71020000000057292","Звенигородський","UA71000000000010357","Черкаська","сільська","Мокрокалигірська сільська громада",0,"UA71020230010019172","Мокра Калигірка",48.8474776,31.216692,102.9,9,178,272.884127685377,342.560790537983,310.975671613167,NA,NA,NA,NA,NA,1,1,0,4737,0,0,2.3503e+10,"Бюджет Мокрокалигірської сільської територіальної громади","Cherkassy","Center","C",17284.6794,6178.049,0,6365.08159,1048.58386,3480.50594,45.55827,11106.6304,3.27,1.73,0,1.86,0.32,1.03,0,-0.03,0.12,-0.11,10866.85967,17139.83567,6272.976,33.8025126013033,-1.71299278840052,-11.1754851549266,9.46249236652607,276.237,0.529223378702962,"female",39,"higher",1,0,0,"Самовисування",0,0,0,1,0,0,0,1,0,1,NA,0,0,0,0,0,0,0,0,"2015-08-16",2015,2383.91666666667,1,0,0,0,0,NA,3166,1744,1422,0.55,0.45,0,3166,0,1,875,0.28,2187,0.69,0,0.668355499261136,NA,0
